Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","P-core 0 VID [V]","P-core 1 VID [V]","E-core 2 VID [V]","E-core 3 VID [V]","E-core 4 VID [V]","E-core 5 VID [V]","E-core 6 VID [V]","E-core 7 VID [V]","E-core 8 VID [V]","E-core 9 VID [V]","Uncore VID [V]","SA VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","P-core 0 Rel√≥gio [MHz]","P-core 1 Rel√≥gio [MHz]","E-core 2 Rel√≥gio [MHz]","E-core 3 Rel√≥gio [MHz]","E-core 4 Rel√≥gio [MHz]","E-core 5 Rel√≥gio [MHz]","E-core 6 Rel√≥gio [MHz]","E-core 7 Rel√≥gio [MHz]","E-core 8 Rel√≥gio [MHz]","E-core 9 Rel√≥gio [MHz]","Rel√≥gio de barramento [MHz]","Ring/LLC Rel√≥gio [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","P-core 0 T0 Rel√≥gio efetivo [MHz]","P-core 0 T1 Rel√≥gio efetivo [MHz]","P-core 1 T0 Rel√≥gio efetivo [MHz]","P-core 1 T1 Rel√≥gio efetivo [MHz]","E-core 2 T0 Rel√≥gio efetivo [MHz]","E-core 3 T0 Rel√≥gio efetivo [MHz]","E-core 4 T0 Rel√≥gio efetivo [MHz]","E-core 5 T0 Rel√≥gio efetivo [MHz]","E-core 6 T0 Rel√≥gio efetivo [MHz]","E-core 7 T0 Rel√≥gio efetivo [MHz]","E-core 8 T0 Rel√≥gio efetivo [MHz]","E-core 9 T0 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","P-core 0 T0 Uso [%]","P-core 0 T1 Uso [%]","P-core 1 T0 Uso [%]","P-core 1 T1 Uso [%]","E-core 2 T0 Uso [%]","E-core 3 T0 Uso [%]","E-core 4 T0 Uso [%]","E-core 5 T0 Uso [%]","E-core 6 T0 Uso [%]","E-core 7 T0 Uso [%]","E-core 8 T0 Uso [%]","E-core 9 T0 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Modula√ß√£o do rel√≥gio sob demanda [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","P-core 0 T0 Utiliza√ß√£o [%]","P-core 0 T1 Utiliza√ß√£o [%]","P-core 1 T0 Utiliza√ß√£o [%]","P-core 1 T1 Utiliza√ß√£o [%]","E-core 2 T0 Utiliza√ß√£o [%]","E-core 3 T0 Utiliza√ß√£o [%]","E-core 4 T0 Utiliza√ß√£o [%]","E-core 5 T0 Utiliza√ß√£o [%]","E-core 6 T0 Utiliza√ß√£o [%]","E-core 7 T0 Utiliza√ß√£o [%]","E-core 8 T0 Utiliza√ß√£o [%]","E-core 9 T0 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","P-core 0 Rela√ß√£o [x]","P-core 1 Rela√ß√£o [x]","E-core 2 Rela√ß√£o [x]","E-core 3 Rela√ß√£o [x]","E-core 4 Rela√ß√£o [x]","E-core 5 Rela√ß√£o [x]","E-core 6 Rela√ß√£o [x]","E-core 7 Rela√ß√£o [x]","E-core 8 Rela√ß√£o [x]","E-core 9 Rela√ß√£o [x]","Uncore Rela√ß√£o [x]","Temperaturas centrais (avg) [¬∞C]","P-core 0 [¬∞C]","P-core 1 [¬∞C]","E-core 2 [¬∞C]","E-core 3 [¬∞C]","E-core 4 [¬∞C]","E-core 5 [¬∞C]","E-core 6 [¬∞C]","E-core 7 [¬∞C]","E-core 8 [¬∞C]","E-core 9 [¬∞C]","Dist√¢ncia do n√∫cleo para TjMAX (avg) [¬∞C]","P-core 0 Dist√¢ncia para TjMAX [¬∞C]","P-core 1 Dist√¢ncia para TjMAX [¬∞C]","E-core 2 Dist√¢ncia para TjMAX [¬∞C]","E-core 3 Dist√¢ncia para TjMAX [¬∞C]","E-core 4 Dist√¢ncia para TjMAX [¬∞C]","E-core 5 Dist√¢ncia para TjMAX [¬∞C]","E-core 6 Dist√¢ncia para TjMAX [¬∞C]","E-core 7 Dist√¢ncia para TjMAX [¬∞C]","E-core 8 Dist√¢ncia para TjMAX [¬∞C]","E-core 9 Dist√¢ncia para TjMAX [¬∞C]","CPU Inteira [¬∞C]","N√∫cleo m√°ximo [¬∞C]","Estrangulamento t√©rmico do n√∫cleo (avg) [Yes/No]","P-core 0 Estrangulamento t√©rmico [Yes/No]","P-core 1 Estrangulamento t√©rmico [Yes/No]","E-core 2 Estrangulamento t√©rmico [Yes/No]","E-core 3 Estrangulamento t√©rmico [Yes/No]","E-core 4 Estrangulamento t√©rmico [Yes/No]","E-core 5 Estrangulamento t√©rmico [Yes/No]","E-core 6 Estrangulamento t√©rmico [Yes/No]","E-core 7 Estrangulamento t√©rmico [Yes/No]","E-core 8 Estrangulamento t√©rmico [Yes/No]","E-core 9 Estrangulamento t√©rmico [Yes/No]","Temperatura cr√≠tica do n√∫cleo (avg) [Yes/No]","P-core 0 Temperatura critica [Yes/No]","P-core 1 Temperatura critica [Yes/No]","E-core 2 Temperatura critica [Yes/No]","E-core 3 Temperatura critica [Yes/No]","E-core 4 Temperatura critica [Yes/No]","E-core 5 Temperatura critica [Yes/No]","E-core 6 Temperatura critica [Yes/No]","E-core 7 Temperatura critica [Yes/No]","E-core 8 Temperatura critica [Yes/No]","E-core 9 Temperatura critica [Yes/No]","Limite de pot√™ncia do n√∫cleo excedido (avg) [Yes/No]","P-core 0 Limite de pot√™ncia excedido [Yes/No]","P-core 1 Limite de pot√™ncia excedido [Yes/No]","E-core 2 Limite de pot√™ncia excedido [Yes/No]","E-core 3 Limite de pot√™ncia excedido [Yes/No]","E-core 4 Limite de pot√™ncia excedido [Yes/No]","E-core 5 Limite de pot√™ncia excedido [Yes/No]","E-core 6 Limite de pot√™ncia excedido [Yes/No]","E-core 7 Limite de pot√™ncia excedido [Yes/No]","E-core 8 Limite de pot√™ncia excedido [Yes/No]","E-core 9 Limite de pot√™ncia excedido [Yes/No]","Regulagem t√©rmica do pacote / anel [Yes/No]","Temperatura cr√≠tica do pacote / anel [Yes/No]","Limite de pot√™ncia do pacote / anel excedido [Yes/No]","CPU Inteira [¬∞C]","CPU IA Cores [¬∞C]","CPU GT Cores (gr√°ficos) [¬∞C]","Desvios de tens√£o (avg) [V]","IA Compensa√ß√£o de tens√£o [V]","GT Compensa√ß√£o de tens√£o [V]","CLR (CBo/LLC/Ring) Compensa√ß√£o de tens√£o [V]","GT Media Compensa√ß√£o de tens√£o [V]","SA Compensa√ß√£o de tens√£o [V]","L2 E-core Compensa√ß√£o de tens√£o [V]","VDDQ TX Voltagem [V]","VR VCC Corrente (SVID IOUT) [A]","Pot√™ncia total da CPU [W]","Pot√™ncia de n√∫cleos IA [W]","Pot√™ncia de n√∫cleo GT [W]","Pot√™ncia total do sistema [W]","Pot√™ncia do System Agent [W]","Pot√™ncia do restante do chip [W]","PCH Pot√™ncia [W]","Limite de pot√™ncia PL1 (Static) [W]","Limite de pot√™ncia PL1 (Dynamic) [W]","Limite de pot√™ncia PL2 (Static) [W]","Limite de pot√™ncia PL2 (Dynamic) [W]","N√≠vel cTDP atual []","Package C2 Ocupa√ß√£o [%]","Package C3 Ocupa√ß√£o [%]","Package C6 Ocupa√ß√£o [%]","Package C8 Ocupa√ß√£o [%]","Package C10 Ocupa√ß√£o [%]","Core C0 Ocupa√ß√£o (avg) [%]","P-core 0 T0 C0 Ocupa√ß√£o [%]","P-core 0 T1 C0 Ocupa√ß√£o [%]","P-core 1 T0 C0 Ocupa√ß√£o [%]","P-core 1 T1 C0 Ocupa√ß√£o [%]","E-core 2 T0 C0 Ocupa√ß√£o [%]","E-core 3 T0 C0 Ocupa√ß√£o [%]","E-core 4 T0 C0 Ocupa√ß√£o [%]","E-core 5 T0 C0 Ocupa√ß√£o [%]","E-core 6 T0 C0 Ocupa√ß√£o [%]","E-core 7 T0 C0 Ocupa√ß√£o [%]","E-core 8 T0 C0 Ocupa√ß√£o [%]","E-core 9 T0 C0 Ocupa√ß√£o [%]","Core C1 Ocupa√ß√£o (avg) [%]","P-core 0 C1 Ocupa√ß√£o [%]","P-core 1 C1 Ocupa√ß√£o [%]","E-core 2 C1 Ocupa√ß√£o [%]","E-core 3 C1 Ocupa√ß√£o [%]","E-core 4 C1 Ocupa√ß√£o [%]","E-core 5 C1 Ocupa√ß√£o [%]","E-core 6 C1 Ocupa√ß√£o [%]","E-core 7 C1 Ocupa√ß√£o [%]","E-core 8 C1 Ocupa√ß√£o [%]","E-core 9 C1 Ocupa√ß√£o [%]","Core C6 Ocupa√ß√£o (avg) [%]","P-core 0 C6 Ocupa√ß√£o [%]","P-core 1 C6 Ocupa√ß√£o [%]","E-core 2 C6 Ocupa√ß√£o [%]","E-core 3 C6 Ocupa√ß√£o [%]","E-core 4 C6 Ocupa√ß√£o [%]","E-core 5 C6 Ocupa√ß√£o [%]","E-core 6 C6 Ocupa√ß√£o [%]","E-core 7 C6 Ocupa√ß√£o [%]","E-core 8 C6 Ocupa√ß√£o [%]","E-core 9 C6 Ocupa√ß√£o [%]","Core C7 Ocupa√ß√£o (avg) [%]","P-core 0 C7 Ocupa√ß√£o [%]","P-core 1 C7 Ocupa√ß√£o [%]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Evento t√©rmico [Yes/No]","IA: Regulamento do Estado de Resid√™ncia [Yes/No]","IA: Limite t√©rmico m√©dio em execu√ß√£o (RATL) [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Ponto de Projeto El√©trico / Outro (ICCmax  PL4  SVID  DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Atenua√ß√£o turbo (MCT) [Yes/No]","IA: Aumento de velocidade t√©rmica [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Evento t√©rmico [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Regulamento do Estado de Resid√™ncia [Yes/No]","GT: Limite t√©rmico m√©dio em execu√ß√£o (RATL) [Yes/No]","GT: VR Alerta t√©rmico [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltagem  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Limite de fus√≠veis [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Evento t√©rmico [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Regulamento do Estado de Resid√™ncia [Yes/No]","RING: Limite t√©rmico m√©dio em execu√ß√£o (RATL) [Yes/No]","RING: Alerta t√©rmico VR [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltagem  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","PCH Temperatura [¬∞C]","Temperatura do disco [¬∞C]","Temperatura do disco 2 [¬∞C]","Temperatura do disco 3 [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","GPU Core Temperatura [¬∞C]","iGPU VID [V]","IGPU Pot√™ncia [W]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","Uso total da GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","Utiliza√ß√£o de D3D GPU [%]","GPU Video Decode 0 Uso [%]","GPU Video Decode 1 Uso [%]","GPU Video Processing 0 Uso [%]","Uso do mecanismo de c√≥pia da GPU [%]","Uso de mem√≥ria GPU [%]","Mem√≥ria GPU alocada [MB]","Mem√≥ria GPU dispon√≠vel [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Raz√µes de acelera√ß√£o da GPU (avg) [Yes/No]","Pot√™ncia [Yes/No]","Voltagem Limit [Yes/No]","Current (PL4) [Yes/No]","T√©rmico [Yes/No]","Utiliza√ß√£o [Yes/No]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Tempo restante estimado [minutos]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []","GPU Render/Computing Uso [%]",
19.6.2026,11:15:35.612,13650,8306,62.1,9787,6281,60.9,5.7,5888,335,0.709,0.688,0.692,0.695,0.697,0.713,0.712,0.712,0.727,0.727,0.727,0.646,0.683,1057.4,798.0,897.8,997.6,997.6,1097.3,1097.3,1097.3,1197.1,1197.1,1197.1,99.8,399.0,21.9,18.8,0.7,74.0,148.2,0.7,0.6,0.6,0.7,4.2,0.8,0.6,13.0,30.5,2.2,1.7,0.5,5.6,11.0,0.5,0.5,0.5,1.3,0.1,1.3,1.3,1.6,11.0,2.2,100.0,1.9,1.7,0.1,6.7,12.2,0.1,0.1,0.1,0.1,0.5,0.1,0.1,1.5,1.9,10.6,8.0,9.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,12.0,4.0,42,40,37,42,42,42,42,42,42,43,43,58,60,63,58,58,58,58,58,58,57,57,45,43,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,46,46,44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,6.309,1.758,0.283,0.000,3.475,1.164,0.091,0.058,30.0,28.0,41.0,55.0,0,37.9,3.0,41.0,0.0,0.0,1.6,1.3,0.1,5.3,10.4,0.1,0.1,0.1,0.1,0.4,0.1,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,0.0,0.8,99.9,99.9,99.9,99.8,99.5,99.9,99.9,98.7,90.5,98.1,82.9,1330.1,13.33,19,19,19,43,62,734,1,2,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,45.0,37,37,39,97.0,100.0,N„o,N„o,4952,6128,0.1,0.1,0.2,0.032,0.077,190895,126689,44,0.232,2.473,300.0,1330.0,1.1,0.3,1.3,0.0,0.0,0.0,0.0,7.2,574,7459,575,N„o,N„o,N„o,N„o,N„o,N„o,12.082,31.568,83.7,-5.376,6.3,352.3,2821,128,0.0,0.0,0,1.0,
19.6.2026,11:15:37.551,13662,8293,62.2,9793,6275,60.9,5.7,5888,335,0.884,0.938,0.900,0.877,0.872,0.872,0.872,0.877,0.880,0.880,0.875,0.868,0.683,2104.9,3092.4,2793.2,1895.4,1895.4,1895.4,1895.4,1895.4,1895.4,1895.4,1895.4,99.8,2593.7,78.7,80.7,119.3,166.2,227.3,38.7,37.0,1.2,0.8,78.6,61.3,53.0,80.8,83.9,5.2,4.0,6.6,9.5,14.3,2.8,2.6,0.0,0.0,7.3,4.9,4.0,6.9,14.3,5.2,100.0,7.6,6.6,9.2,14.0,18.3,4.9,4.7,0.2,0.1,9.3,7.4,6.5,9.7,7.6,21.1,31.0,28.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,47,48,44,46,47,47,47,47,47,47,47,53,52,56,54,53,53,53,53,53,53,53,48,48,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,44,44,44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,6.309,1.758,0.283,0.000,3.475,1.164,0.091,0.058,30.0,28.0,41.0,55.0,0,36.1,10.5,29.6,0.0,0.0,5.1,4.0,6.1,9.7,14.3,2.9,2.7,0.1,0.1,5.9,5.0,4.0,6.3,0.6,1.1,0.5,0.0,0.4,0.0,0.0,2.6,0.0,0.0,1.8,76.7,0.3,2.9,96.3,96.1,99.8,99.9,90.8,94.4,95.2,91.0,82.3,89.7,74.8,1330.1,13.33,19,19,19,43,62,734,1,2,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,44.0,37,37,39,97.0,100.0,N„o,N„o,4952,6128,0.2,1.2,1.4,0.110,0.418,190896,126690,44,0.232,2.473,300.0,1330.0,1.1,0.3,1.3,0.0,0.0,0.0,0.0,7.2,574,7459,575,N„o,N„o,N„o,N„o,N„o,N„o,12.082,31.568,83.7,-5.376,6.3,352.3,2821,128,0.1,0.0,0,1.0,
19.6.2026,11:15:39.544,13654,8302,62.1,9790,6278,60.9,5.7,5888,335,0.814,0.831,0.813,0.808,0.808,0.808,0.808,0.808,0.825,0.815,0.809,0.781,0.683,1396.6,1995.1,1895.4,1296.8,1296.8,1296.8,1296.8,997.6,1296.8,1296.8,1296.8,99.8,1396.6,131.1,239.9,176.0,493.4,623.1,0.6,0.5,0.5,0.5,5.1,4.8,5.4,22.9,191.8,5.3,8.7,6.0,20.7,28.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,28.0,5.3,100.0,11.0,19.8,15.4,40.9,50.5,0.1,0.1,0.1,0.1,0.9,0.6,0.7,2.8,11.0,14.0,20.0,19.0,13.0,13.0,13.0,13.0,10.0,13.0,13.0,13.0,14.0,44,42,42,44,44,45,45,44,44,44,44,56,58,58,56,56,55,55,56,56,56,56,45,45,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,44,44,44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,10.957,2.829,0.774,0.023,5.708,1.681,0.133,0.064,30.0,28.0,41.0,55.0,0,24.3,1.4,20.1,0.0,0.0,5.7,9.1,6.3,21.4,28.3,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1.7,0.6,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,80.2,0.4,6.8,99.9,99.9,99.9,99.9,99.6,99.6,99.6,96.2,63.8,79.4,48.2,1330.1,13.33,19,19,19,43,62,734,1,2,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,44.0,37,37,38,97.0,100.0,N„o,N„o,4952,6128,0.2,0.9,1.1,0.016,0.122,190896,126690,44,0.232,4.325,300.0,1330.0,4.6,0.9,4.7,0.0,0.0,0.0,0.0,7.1,569,7465,569,N„o,N„o,N„o,N„o,N„o,N„o,12.014,31.556,83.7,-6.055,6.3,312.7,2821,128,0.0,0.0,0,3.8,
19.6.2026,11:15:41.568,13654,8302,62.1,9788,6280,60.9,5.7,5888,335,0.846,0.908,0.878,0.888,0.867,0.812,0.812,0.877,0.882,0.677,0.857,0.828,0.683,1965.2,2793.2,2693.4,1895.4,1895.4,1895.4,1895.4,1895.4,1895.4,997.6,1795.6,99.8,2094.9,114.4,203.2,155.7,422.5,511.3,0.6,0.5,0.6,0.7,27.6,7.6,1.1,41.9,161.9,7.0,10.9,7.5,24.3,30.9,0.3,0.3,0.3,0.3,3.0,1.5,0.3,4.8,30.9,7.0,100.0,10.0,17.7,13.1,36.8,42.3,0.1,0.1,0.1,0.1,3.4,0.9,0.2,5.3,10.0,19.7,28.0,27.0,19.0,19.0,19.0,19.0,19.0,19.0,10.0,18.0,21.0,46,46,44,45,45,45,46,46,46,46,46,54,54,56,55,55,55,54,54,54,54,54,47,46,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,47,47,45,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,12.285,4.265,1.918,0.011,7.284,1.790,0.202,0.057,30.0,28.0,41.0,55.0,0,25.8,2.3,14.7,0.0,0.0,6.6,11.0,7.3,24.7,30.7,0.0,0.0,0.0,0.0,2.0,0.5,0.1,3.2,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,1.0,6.4,99.9,99.9,99.9,99.9,97.4,99.4,99.9,95.7,60.7,76.4,45.0,1330.1,13.33,19,19,19,43,62,734,1,2,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,44.0,37,37,38,97.0,100.0,N„o,N„o,4952,6128,0.0,0.9,0.9,0.000,0.259,190896,126691,44,0.232,4.057,300.0,1330.0,6.3,1.3,6.6,0.0,0.0,0.0,0.0,7.2,575,7459,575,N„o,N„o,N„o,N„o,N„o,N„o,11.902,31.556,83.7,-9.617,6.3,196.9,2821,128,0.0,0.0,0,5.5,
19.6.2026,11:15:43.550,13683,8272,62.3,9796,6272,60.9,5.7,5888,335,0.762,0.719,0.708,0.804,0.789,0.789,0.789,0.777,0.692,0.779,0.779,0.648,0.683,1496.3,897.8,1396.6,1795.6,1695.9,1695.9,1695.9,1596.1,997.6,1596.1,1596.1,99.8,399.0,118.7,235.9,136.6,419.4,423.2,1.4,0.6,0.5,0.6,66.9,32.3,8.0,98.6,152.3,6.1,11.3,4.9,20.0,22.3,1.0,0.9,0.9,0.0,3.9,0.8,0.0,7.7,22.3,6.1,100.0,10.5,19.8,11.1,35.3,34.6,0.2,0.1,0.1,0.1,8.3,4.0,1.0,12.0,10.5,15.0,9.0,14.0,18.0,17.0,17.0,17.0,16.0,10.0,16.0,16.0,4.0,44,41,43,44,44,44,44,44,44,44,44,56,59,57,56,56,56,56,56,56,56,56,45,44,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,46,46,45,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,9.961,3.839,1.298,0.008,7.287,1.980,0.232,0.059,30.0,28.0,41.0,55.0,0,26.5,1.9,21.2,0.0,0.0,6.2,11.4,4.9,20.4,22.3,0.1,0.0,0.0,0.0,4.7,2.3,0.4,7.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,3.4,99.8,99.9,99.9,99.9,94.1,97.2,99.5,91.0,67.3,79.4,55.2,1330.1,13.33,19,19,19,43,62,734,1,2,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,43.0,37,37,38,97.0,100.0,N„o,N„o,4952,6128,0.0,0.4,0.4,0.000,0.075,190896,126691,45,0.232,4.984,300.0,1330.0,0.3,0.1,0.3,0.0,0.0,0.0,0.0,7.2,575,7459,575,N„o,N„o,N„o,N„o,N„o,N„o,12.031,31.556,83.7,-13.824,6.3,136.9,2821,128,0.1,0.0,0,0.2,
19.6.2026,11:15:45.563,13688,8267,62.3,9804,6264,61.0,5.7,5888,335,0.912,0.942,0.925,0.908,0.908,0.903,0.903,0.909,0.909,0.909,0.909,0.871,0.683,2274.4,3192.2,3192.2,2394.1,2394.1,2394.1,2394.1,2394.1,997.6,997.6,2394.1,99.8,2593.7,265.0,218.8,93.1,782.6,1736.0,2.3,2.1,2.1,2.3,76.7,43.0,4.7,216.5,354.9,11.5,9.6,4.2,30.1,59.0,0.0,0.0,0.0,0.2,8.3,4.2,0.4,21.4,59.0,11.5,100.0,22.0,17.8,7.6,62.0,135.5,0.4,0.4,0.4,0.4,9.0,5.0,0.7,24.6,22.0,22.8,32.0,32.0,24.0,24.0,24.0,24.0,24.0,10.0,10.0,24.0,26.0,45,41,47,45,44,44,44,47,47,47,47,55,59,53,55,56,56,56,53,53,53,53,47,47,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,52,52,45,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,7.969,3.891,1.499,0.043,7.288,1.826,0.233,0.058,30.0,28.0,41.0,55.0,0,7.8,0.4,4.3,0.0,0.0,11.4,9.5,4.2,30.0,58.9,0.1,0.1,0.1,0.1,7.4,4.2,0.4,21.2,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7,0.0,4.3,99.4,99.4,99.5,99.4,92.0,95.3,99.2,78.1,53.0,86.4,19.6,1330.1,13.33,19,19,19,43,62,734,1,2,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,44.0,37,37,38,97.0,100.0,N„o,N„o,4952,6128,0.2,1.1,1.2,0.040,0.617,190896,126692,46,0.232,10.106,300.0,1330.0,0.3,0.1,0.3,0.0,0.0,0.0,0.0,7.2,575,7459,575,N„o,N„o,N„o,N„o,N„o,N„o,11.974,31.545,83.7,-9.483,6.3,199.6,2821,128,0.0,0.0,0,0.1,
