Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","P-core 0 VID [V]","P-core 1 VID [V]","P-core 2 VID [V]","P-core 3 VID [V]","P-core 4 VID [V]","P-core 5 VID [V]","E-core 6 VID [V]","E-core 7 VID [V]","E-core 8 VID [V]","E-core 9 VID [V]","E-core 10 VID [V]","E-core 11 VID [V]","E-core 12 VID [V]","E-core 13 VID [V]","Uncore VID [V]","SA VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","P-core 0 Rel√≥gio [MHz]","P-core 1 Rel√≥gio [MHz]","P-core 2 Rel√≥gio [MHz]","P-core 3 Rel√≥gio [MHz]","P-core 4 Rel√≥gio [MHz]","P-core 5 Rel√≥gio [MHz]","E-core 6 Rel√≥gio [MHz]","E-core 7 Rel√≥gio [MHz]","E-core 8 Rel√≥gio [MHz]","E-core 9 Rel√≥gio [MHz]","E-core 10 Rel√≥gio [MHz]","E-core 11 Rel√≥gio [MHz]","E-core 12 Rel√≥gio [MHz]","E-core 13 Rel√≥gio [MHz]","Rel√≥gio de barramento [MHz]","Ring/LLC Rel√≥gio [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","P-core 0 T0 Rel√≥gio efetivo [MHz]","P-core 0 T1 Rel√≥gio efetivo [MHz]","P-core 1 T0 Rel√≥gio efetivo [MHz]","P-core 1 T1 Rel√≥gio efetivo [MHz]","P-core 2 T0 Rel√≥gio efetivo [MHz]","P-core 2 T1 Rel√≥gio efetivo [MHz]","P-core 3 T0 Rel√≥gio efetivo [MHz]","P-core 3 T1 Rel√≥gio efetivo [MHz]","P-core 4 T0 Rel√≥gio efetivo [MHz]","P-core 4 T1 Rel√≥gio efetivo [MHz]","P-core 5 T0 Rel√≥gio efetivo [MHz]","P-core 5 T1 Rel√≥gio efetivo [MHz]","E-core 6 T0 Rel√≥gio efetivo [MHz]","E-core 7 T0 Rel√≥gio efetivo [MHz]","E-core 8 T0 Rel√≥gio efetivo [MHz]","E-core 9 T0 Rel√≥gio efetivo [MHz]","E-core 10 T0 Rel√≥gio efetivo [MHz]","E-core 11 T0 Rel√≥gio efetivo [MHz]","E-core 12 T0 Rel√≥gio efetivo [MHz]","E-core 13 T0 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","P-core 0 T0 Uso [%]","P-core 0 T1 Uso [%]","P-core 1 T0 Uso [%]","P-core 1 T1 Uso [%]","P-core 2 T0 Uso [%]","P-core 3 T0 Uso [%]","P-core 3 T1 Uso [%]","P-core 4 T0 Uso [%]","P-core 4 T1 Uso [%]","P-core 5 T0 Uso [%]","P-core 5 T1 Uso [%]","E-core 6 T0 Uso [%]","E-core 7 T0 Uso [%]","E-core 8 T0 Uso [%]","E-core 9 T0 Uso [%]","E-core 10 T0 Uso [%]","E-core 11 T0 Uso [%]","E-core 12 T0 Uso [%]","E-core 13 T0 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Modula√ß√£o do rel√≥gio sob demanda [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","P-core 0 T0 Utiliza√ß√£o [%]","P-core 0 T1 Utiliza√ß√£o [%]","P-core 1 T0 Utiliza√ß√£o [%]","P-core 1 T1 Utiliza√ß√£o [%]","P-core 2 T0 Utiliza√ß√£o [%]","P-core 2 T1 Utiliza√ß√£o [%]","P-core 3 T0 Utiliza√ß√£o [%]","P-core 3 T1 Utiliza√ß√£o [%]","P-core 4 T0 Utiliza√ß√£o [%]","P-core 4 T1 Utiliza√ß√£o [%]","P-core 5 T0 Utiliza√ß√£o [%]","P-core 5 T1 Utiliza√ß√£o [%]","E-core 6 T0 Utiliza√ß√£o [%]","E-core 7 T0 Utiliza√ß√£o [%]","E-core 8 T0 Utiliza√ß√£o [%]","E-core 9 T0 Utiliza√ß√£o [%]","E-core 10 T0 Utiliza√ß√£o [%]","E-core 11 T0 Utiliza√ß√£o [%]","E-core 12 T0 Utiliza√ß√£o [%]","E-core 13 T0 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","P-core 0 Rela√ß√£o [x]","P-core 1 Rela√ß√£o [x]","P-core 2 Rela√ß√£o [x]","P-core 3 Rela√ß√£o [x]","P-core 4 Rela√ß√£o [x]","P-core 5 Rela√ß√£o [x]","E-core 6 Rela√ß√£o [x]","E-core 7 Rela√ß√£o [x]","E-core 8 Rela√ß√£o [x]","E-core 9 Rela√ß√£o [x]","E-core 10 Rela√ß√£o [x]","E-core 11 Rela√ß√£o [x]","E-core 12 Rela√ß√£o [x]","E-core 13 Rela√ß√£o [x]","Uncore Rela√ß√£o [x]","Temperaturas centrais (avg) [¬∞C]","P-core 0 [¬∞C]","P-core 1 [¬∞C]","P-core 2 [¬∞C]","P-core 3 [¬∞C]","P-core 4 [¬∞C]","P-core 5 [¬∞C]","E-core 6 [¬∞C]","E-core 7 [¬∞C]","E-core 8 [¬∞C]","E-core 9 [¬∞C]","E-core 10 [¬∞C]","E-core 11 [¬∞C]","E-core 12 [¬∞C]","E-core 13 [¬∞C]","Dist√¢ncia do n√∫cleo para TjMAX (avg) [¬∞C]","P-core 0 Dist√¢ncia para TjMAX [¬∞C]","P-core 1 Dist√¢ncia para TjMAX [¬∞C]","P-core 2 Dist√¢ncia para TjMAX [¬∞C]","P-core 3 Dist√¢ncia para TjMAX [¬∞C]","P-core 4 Dist√¢ncia para TjMAX [¬∞C]","P-core 5 Dist√¢ncia para TjMAX [¬∞C]","E-core 6 Dist√¢ncia para TjMAX [¬∞C]","E-core 7 Dist√¢ncia para TjMAX [¬∞C]","E-core 8 Dist√¢ncia para TjMAX [¬∞C]","E-core 9 Dist√¢ncia para TjMAX [¬∞C]","E-core 10 Dist√¢ncia para TjMAX [¬∞C]","E-core 11 Dist√¢ncia para TjMAX [¬∞C]","E-core 12 Dist√¢ncia para TjMAX [¬∞C]","E-core 13 Dist√¢ncia para TjMAX [¬∞C]","CPU Inteira [¬∞C]","N√∫cleo m√°ximo [¬∞C]","Estrangulamento t√©rmico do n√∫cleo (avg) [Yes/No]","P-core 0 Estrangulamento t√©rmico [Yes/No]","P-core 1 Estrangulamento t√©rmico [Yes/No]","P-core 2 Estrangulamento t√©rmico [Yes/No]","P-core 3 Estrangulamento t√©rmico [Yes/No]","P-core 4 Estrangulamento t√©rmico [Yes/No]","P-core 5 Estrangulamento t√©rmico [Yes/No]","E-core 6 Estrangulamento t√©rmico [Yes/No]","E-core 7 Estrangulamento t√©rmico [Yes/No]","E-core 8 Estrangulamento t√©rmico [Yes/No]","E-core 9 Estrangulamento t√©rmico [Yes/No]","E-core 10 Estrangulamento t√©rmico [Yes/No]","E-core 11 Estrangulamento t√©rmico [Yes/No]","E-core 12 Estrangulamento t√©rmico [Yes/No]","E-core 13 Estrangulamento t√©rmico [Yes/No]","Temperatura cr√≠tica do n√∫cleo (avg) [Yes/No]","P-core 0 Temperatura critica [Yes/No]","P-core 1 Temperatura critica [Yes/No]","P-core 2 Temperatura critica [Yes/No]","P-core 3 Temperatura critica [Yes/No]","P-core 4 Temperatura critica [Yes/No]","P-core 5 Temperatura critica [Yes/No]","E-core 6 Temperatura critica [Yes/No]","E-core 7 Temperatura critica [Yes/No]","E-core 8 Temperatura critica [Yes/No]","E-core 9 Temperatura critica [Yes/No]","E-core 10 Temperatura critica [Yes/No]","E-core 11 Temperatura critica [Yes/No]","E-core 12 Temperatura critica [Yes/No]","E-core 13 Temperatura critica [Yes/No]","Limite de pot√™ncia do n√∫cleo excedido (avg) [Yes/No]","P-core 0 Limite de pot√™ncia excedido [Yes/No]","P-core 1 Limite de pot√™ncia excedido [Yes/No]","P-core 2 Limite de pot√™ncia excedido [Yes/No]","P-core 3 Limite de pot√™ncia excedido [Yes/No]","P-core 4 Limite de pot√™ncia excedido [Yes/No]","P-core 5 Limite de pot√™ncia excedido [Yes/No]","E-core 6 Limite de pot√™ncia excedido [Yes/No]","E-core 7 Limite de pot√™ncia excedido [Yes/No]","E-core 8 Limite de pot√™ncia excedido [Yes/No]","E-core 9 Limite de pot√™ncia excedido [Yes/No]","E-core 10 Limite de pot√™ncia excedido [Yes/No]","E-core 11 Limite de pot√™ncia excedido [Yes/No]","E-core 12 Limite de pot√™ncia excedido [Yes/No]","E-core 13 Limite de pot√™ncia excedido [Yes/No]","Regulagem t√©rmica do pacote / anel [Yes/No]","Temperatura cr√≠tica do pacote / anel [Yes/No]","Limite de pot√™ncia do pacote / anel excedido [Yes/No]","CPU Inteira [¬∞C]","CPU IA Cores [¬∞C]","VR VCC Temperatura (SVID) [¬∞C]","Desvios de tens√£o (avg) [V]","IA Compensa√ß√£o de tens√£o [V]","GT Compensa√ß√£o de tens√£o [V]","CLR (CBo/LLC/Ring) Compensa√ß√£o de tens√£o [V]","GT Media Compensa√ß√£o de tens√£o [V]","SA Compensa√ß√£o de tens√£o [V]","L2 E-core Compensa√ß√£o de tens√£o [V]","VDDQ TX Voltagem [V]","VR VCC Corrente (SVID IOUT) [A]","Pot√™ncia total da CPU [W]","Pot√™ncia de n√∫cleos IA [W]","Pot√™ncia do System Agent [W]","Pot√™ncia do restante do chip [W]","Limite de pot√™ncia PL1 (Static) [W]","Limite de pot√™ncia PL2 (Static) [W]","VR VCC Pot√™ncia (SVID POUT) [W]","Package C2 Ocupa√ß√£o [%]","Core C0 Ocupa√ß√£o (avg) [%]","P-core 0 T0 C0 Ocupa√ß√£o [%]","P-core 0 T1 C0 Ocupa√ß√£o [%]","P-core 1 T0 C0 Ocupa√ß√£o [%]","P-core 1 T1 C0 Ocupa√ß√£o [%]","P-core 2 T0 C0 Ocupa√ß√£o [%]","P-core 2 T1 C0 Ocupa√ß√£o [%]","P-core 3 T0 C0 Ocupa√ß√£o [%]","P-core 3 T1 C0 Ocupa√ß√£o [%]","P-core 4 T0 C0 Ocupa√ß√£o [%]","P-core 4 T1 C0 Ocupa√ß√£o [%]","P-core 5 T0 C0 Ocupa√ß√£o [%]","P-core 5 T1 C0 Ocupa√ß√£o [%]","E-core 6 T0 C0 Ocupa√ß√£o [%]","E-core 7 T0 C0 Ocupa√ß√£o [%]","E-core 8 T0 C0 Ocupa√ß√£o [%]","E-core 9 T0 C0 Ocupa√ß√£o [%]","E-core 10 T0 C0 Ocupa√ß√£o [%]","E-core 11 T0 C0 Ocupa√ß√£o [%]","E-core 12 T0 C0 Ocupa√ß√£o [%]","E-core 13 T0 C0 Ocupa√ß√£o [%]","Core C1 Ocupa√ß√£o (avg) [%]","P-core 0 C1 Ocupa√ß√£o [%]","P-core 1 C1 Ocupa√ß√£o [%]","P-core 2 C1 Ocupa√ß√£o [%]","P-core 3 C1 Ocupa√ß√£o [%]","P-core 4 C1 Ocupa√ß√£o [%]","P-core 5 C1 Ocupa√ß√£o [%]","E-core 6 C1 Ocupa√ß√£o [%]","E-core 7 C1 Ocupa√ß√£o [%]","E-core 8 C1 Ocupa√ß√£o [%]","E-core 9 C1 Ocupa√ß√£o [%]","E-core 10 C1 Ocupa√ß√£o [%]","E-core 11 C1 Ocupa√ß√£o [%]","E-core 12 C1 Ocupa√ß√£o [%]","E-core 13 C1 Ocupa√ß√£o [%]","Core C6 Ocupa√ß√£o (avg) [%]","P-core 0 C6 Ocupa√ß√£o [%]","P-core 1 C6 Ocupa√ß√£o [%]","P-core 2 C6 Ocupa√ß√£o [%]","P-core 3 C6 Ocupa√ß√£o [%]","P-core 4 C6 Ocupa√ß√£o [%]","P-core 5 C6 Ocupa√ß√£o [%]","E-core 6 C6 Ocupa√ß√£o [%]","E-core 7 C6 Ocupa√ß√£o [%]","E-core 8 C6 Ocupa√ß√£o [%]","E-core 9 C6 Ocupa√ß√£o [%]","E-core 10 C6 Ocupa√ß√£o [%]","E-core 11 C6 Ocupa√ß√£o [%]","E-core 12 C6 Ocupa√ß√£o [%]","E-core 13 C6 Ocupa√ß√£o [%]","Core C7 Ocupa√ß√£o (avg) [%]","P-core 0 C7 Ocupa√ß√£o [%]","P-core 1 C7 Ocupa√ß√£o [%]","P-core 2 C7 Ocupa√ß√£o [%]","P-core 3 C7 Ocupa√ß√£o [%]","P-core 4 C7 Ocupa√ß√£o [%]","P-core 5 C7 Ocupa√ß√£o [%]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Evento t√©rmico [Yes/No]","IA: Regulamento do Estado de Resid√™ncia [Yes/No]","IA: Limite t√©rmico m√©dio em execu√ß√£o (RATL) [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Ponto de Projeto El√©trico / Outro (ICCmax  PL4  SVID  DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Atenua√ß√£o turbo (MCT) [Yes/No]","IA: Aumento de velocidade t√©rmica [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Evento t√©rmico [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Regulamento do Estado de Resid√™ncia [Yes/No]","GT: Limite t√©rmico m√©dio em execu√ß√£o (RATL) [Yes/No]","GT: VR Alerta t√©rmico [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltagem  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Limite de fus√≠veis [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Evento t√©rmico [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Regulamento do Estado de Resid√™ncia [Yes/No]","RING: Limite t√©rmico m√©dio em execu√ß√£o (RATL) [Yes/No]","RING: Alerta t√©rmico VR [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltagem  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","Placa-m√£e [¬∞C]","CPU (valor ponderado) [¬∞C]","CPU Inteira [¬∞C]","CPU [¬∞C]","Vcore [V]","+5V [V]","AVSB [V]","3VCC [V]","+12V [V]","VIN8 [V]","VIN4 [V]","3VSB_ATX [V]","BAT_3V [V]","VTT [V]","DRAM [V]","VIN6 [V]","VIN2 [V]","VIN3 [V]","VIN7 [V]","VIN9 [V]","VHIF [V]","CPU [RPM]","AIO Bombear [RPM]","PCH Temperatura [¬∞C]","Vcore VR Temperatura [¬∞C]","IGPU VR Temperatura [¬∞C]","VR VOUT (Vcore) [V]","VR IOUT (Vcore Corrente) [A]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","Temperatura de ponto quente da GPU [¬∞C]","Limite t√©rmico da GPU [¬∞C]","GPU Core Voltage [V]","Tens√µes de linhas GPU (avg) [V]","GPU PCIe +12V Tens√£o de entrada [V]","GPU 8-pin #1 Tens√£o de entrada [V]","GPU Misc0 Tens√£o de entrada [V]","GPU Ventilador1 [RPM]","GPU Pot√™ncia [W]","Pot√™ncia das linhas GPU (avg) [W]","GPU Core (NVVDD) Entrada de energia (sum) [W]","GPU PCIe +12V Entrada de energia [W]","GPU 8-pin #1 Entrada de energia [W]","GPU Misc0 Entrada de energia [W]","GPU Core (NVVDD2) Entrada de energia (sum) [W]","Fonte PP de entrada GPU Pot√™ncia (sum) [W]","GPU Core (NVVDD) Saida de Energia [W]","GPU Core (NVVDD) Saida de Energia [W]","GPU Pot√™ncia Limit (rated) [W]","GPU Pot√™ncia Limit (max) [W]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","Rel√≥gio de v√≠deo GPU [MHz]","Rel√≥gio efetivo da GPU [MHz]","GPU Crossbar Rel√≥gio [MHz]","Carga do n√∫cleo da GPU [%]","Carga do controlador de mem√≥ria GPU [%]","Carga do mecanismo de v√≠deo GPU [%]","Carga do barramento GPU [%]","Uso de mem√≥ria GPU [%]","GPU D3D Uso (avg) [%]","Utiliza√ß√£o de D3D GPU [%]","GPU Video Decode 0 Uso [%]","GPU Video Encode 0 Uso [%]","GPU VR Uso [%]","GPU Ventilador1 [%]","GPU Limitadores de desempenho (avg) [Yes/No]","Limite de desempenho - Pot√™ncia [Yes/No]","Limite de desempenho - T√©rmico [Yes/No]","Limite de desempenho - Tens√£o de confiabilidade [Yes/No]","Limite de desempenho - Tens√£o m√°xima de opera√ß√£o [Yes/No]","Limite de desempenho - Utiliza√ß√£o [Yes/No]","Limite de desempenho - SLI GPUBoost Sync [Yes/No]","Pot√™ncia total da GPU [% of TDP] [%]","Pot√™ncia total da GPU (normalizada) [% of TDP] [%]","PCI Express Error Counters (avg) []","Receiver Errors []","Replay Count []","Replay Rollover Count []","Bad DLLP Count []","Bad TLP Count []","LCRC Error Count []","NAKs Sent Count []","NAKs Received Count []","Recovery Count []","Correctable Error Count []","Non-Fatal Error Count []","Fatal Error Count []","Unsupported Request Count []","PCIe Lane 0 Errors []","PCIe Lane 1 Errors []","PCIe Lane 2 Errors []","PCIe Lane 3 Errors []","PCIe Lane 4 Errors []","PCIe Lane 5 Errors []","PCIe Lane 6 Errors []","PCIe Lane 7 Errors []","PCIe Lane 8 Errors []","PCIe Lane 9 Errors []","PCIe Lane 10 Errors []","PCIe Lane 11 Errors []","PCIe Lane 12 Errors []","PCIe Lane 13 Errors []","PCIe Lane 14 Errors []","PCIe Lane 15 Errors []","Mem√≥ria GPU dispon√≠vel [MB]","Mem√≥ria GPU alocada [MB]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []","P-core 2 T1 Uso [%]",
29.6.2026,11:53:44.710,10984,23644,31.7,10439,22141,32.0,0.0,2048,0,1.231,1.299,1.245,1.201,1.220,1.240,1.240,1.230,1.230,1.230,1.230,1.230,1.210,1.210,1.210,1.166,0.913,4225.4,5287.1,5287.1,798.0,5287.1,5287.1,5287.1,3990.2,3990.2,3990.2,3990.2,3990.2,3990.2,3990.2,3990.2,99.8,4688.5,114.2,61.0,27.4,27.1,27.0,135.5,27.0,842.7,27.1,687.4,27.3,135.9,90.8,20.6,20.7,22.1,20.6,20.6,20.6,23.0,20.6,137.5,2.6,1.4,1.8,1.7,1.8,6.8,16.5,0.3,13.5,0.3,2.4,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.5,2.6,100.0,3.4,2.5,0.8,0.6,0.8,4.0,0.8,25.1,0.8,20.3,0.8,3.9,2.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,3.4,42.4,53.0,53.0,8.0,53.0,53.0,53.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,47.0,38,43,46,36,41,36,34,37,37,37,37,37,37,37,37,62,57,54,64,59,64,66,63,63,63,63,63,63,63,63,45,46,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,37,37,42,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,37.376,23.208,15.955,5.645,0.755,181.0,181.0,56.000,0.0,2.3,1.7,0.5,0.5,0.5,2.7,0.5,16.8,0.5,13.7,0.5,2.7,1.8,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,13.3,40.8,0.0,7.4,81.2,47.1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,99.4,99.4,99.4,99.4,99.5,99.5,99.4,99.5,61.0,55.5,98.9,89.2,0.0,37.1,85.3,1596.1,16.00,16,20,20,38,58,560,2,1,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,Sim,N„o,N„o,N„o,N„o,N„o,N„o,N„o,Sim,N„o,N„o,40,40,40,38,1.305,4.960,3.424,3.296,12.096,0.224,1.000,3.408,3.248,1.072,1.344,1.648,1.064,0.992,0.992,0.752,1.808,940,2372,60.0,42.0,38.0,1.290,22.000,50,88.0,100.0,N„o,N„o,54688,71189,50,98.0,100.0,N„o,N„o,44691,68261,0.0,0.0,0.0,0.000,0.000,13184,17734,0.0,0.0,0.0,0.000,0.000,131,1,41.2,53.5,83.0,0.725,11.997,12.046,12.022,11.923,1136,22.816,9.288,8.375,2.253,20.569,14.284,9.428,13.411,1.178,4.809,130.000,130.000,210.0,1250.2,787.0,215.7,1125.0,3.0,5.0,0.0,0.0,11.8,0.1,0.2,0.0,0.0,0.0,30,Sim,N„o,N„o,N„o,N„o,Sim,N„o,17.6,17.4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7228,964,819,80,16.0,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.4,3.1,3.1,3.1,3.1,308.30,316.70,299.90,299.75,316.87,316.87,0.82,52.25,308.30,0.00,12.58,26,3,0.1,0.0,0,0.3,
29.6.2026,11:53:45.727,10983,23645,31.7,10448,22133,32.0,0.0,2048,0,1.275,1.289,1.252,1.277,1.252,1.252,1.272,1.296,1.296,1.296,1.296,1.271,1.271,1.271,1.271,1.166,0.913,4546.0,5287.1,5287.1,5287.1,5287.1,5287.1,5287.1,3990.2,3990.2,3990.2,3990.2,3990.2,3990.2,3990.2,3990.2,99.8,4489.0,190.6,244.4,86.4,250.1,27.0,114.7,26.8,310.9,968.3,869.8,27.5,620.0,28.1,28.8,40.1,20.7,20.5,20.6,20.6,31.7,54.3,230.3,3.2,3.4,0.7,3.6,0.0,0.0,0.0,20.4,16.0,0.9,11.1,0.0,1.1,1.4,0.0,0.9,0.0,0.9,1.2,1.8,20.4,3.2,100.0,5.8,7.9,2.6,8.0,0.8,3.5,0.8,9.9,29.3,25.7,0.8,18.5,0.8,0.9,1.2,0.6,0.6,0.6,0.6,1.0,1.6,5.8,45.6,53.0,53.0,53.0,53.0,53.0,53.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,45.0,39,45,49,35,40,38,38,37,37,37,37,37,37,37,37,61,55,51,65,60,62,62,63,63,63,63,63,63,63,63,47,49,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,38,38,42,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,31.625,27.790,20.473,5.711,0.773,181.0,181.0,48.000,0.0,3.8,4.6,1.9,4.8,0.5,2.2,0.5,6.1,18.9,17.1,0.5,12.1,0.5,0.8,1.0,0.5,0.5,0.5,0.5,0.8,1.4,14.6,20.1,8.2,7.3,72.5,56.9,28.8,2.6,2.7,0.0,0.0,0.0,0.0,2.8,2.9,55.8,0.0,0.0,0.0,0.0,0.0,0.0,96.4,96.1,99.4,99.4,99.4,99.4,96.2,95.4,54.5,71.4,85.3,89.8,0.1,23.6,56.7,1596.1,16.00,16,20,20,38,58,560,2,1,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,N„o,Sim,N„o,N„o,N„o,N„o,N„o,N„o,N„o,Sim,N„o,N„o,40,40,42,40,1.261,4.960,3.408,3.296,12.096,0.224,0.992,3.408,3.248,1.072,1.344,1.648,1.064,0.992,0.992,0.752,1.808,953,2368,60.0,42.0,38.0,1.335,30.000,50,88.0,100.0,N„o,N„o,54688,71189,50,98.0,100.0,N„o,N„o,44691,68261,0.0,7.4,7.4,0.000,0.012,13184,17734,0.0,0.0,0.0,0.000,0.000,131,1,41.2,53.2,83.0,0.725,11.998,12.048,12.023,11.924,1137,23.691,9.369,8.525,2.361,20.703,14.297,9.601,13.469,1.193,4.800,130.000,130.000,375.0,1250.2,757.0,215.7,1125.0,4.0,5.0,0.0,0.0,11.7,2.6,10.5,0.0,0.0,0.0,30,Sim,N„o,N„o,N„o,N„o,Sim,N„o,17.7,18.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7231,961,815,80,16.0,61.9,20806.0,6.2,3.3,3.2,3.2,61.6,245.3,6.3,3.3,3.2,3.2,16.17,160.45,0.05,0.05,316.81,316.81,1.16,8.44,16.17,0.00,13.33,26,3,0.0,0.0,0,0.0,
