Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","Core 0 Rel√≥gio [MHz]","Core 1 Rel√≥gio [MHz]","Core 2 Rel√≥gio [MHz]","Core 3 Rel√≥gio (perf #1) [MHz]","Rel√≥gio de barramento [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","Core 0 T0 Rel√≥gio efetivo [MHz]","Core 0 T1 Rel√≥gio efetivo [MHz]","Core 1 T0 Rel√≥gio efetivo [MHz]","Core 1 T1 Rel√≥gio efetivo [MHz]","Core 2 T0 Rel√≥gio efetivo [MHz]","Core 2 T1 Rel√≥gio efetivo [MHz]","Core 3 T0 Rel√≥gio efetivo [MHz]","Core 3 T1 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","Core 0 T0 Uso [%]","Core 0 T1 Uso [%]","Core 1 T0 Uso [%]","Core 1 T1 Uso [%]","Core 2 T0 Uso [%]","Core 2 T1 Uso [%]","Core 3 T0 Uso [%]","Core 3 T1 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","Core 0 T0 Utiliza√ß√£o [%]","Core 0 T1 Utiliza√ß√£o [%]","Core 1 T0 Utiliza√ß√£o [%]","Core 1 T1 Utiliza√ß√£o [%]","Core 2 T0 Utiliza√ß√£o [%]","Core 2 T1 Utiliza√ß√£o [%]","Core 3 T0 Utiliza√ß√£o [%]","Core 3 T1 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","Core 0 Rela√ß√£o [x]","Core 1 Rela√ß√£o [x]","Core 2 Rela√ß√£o [x]","Core 3 Rela√ß√£o [x]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [¬∞C]","CPU SOC [¬∞C]","APU GFX [¬∞C]","Temperaturas centrais (avg) [¬∞C]","Core0 [¬∞C]","Core1 [¬∞C]","Core2 [¬∞C]","Core3 [¬∞C]","L3 Cache [¬∞C]","Tens√£o do n√∫cleo da CPU (SVI2 TFN) [V]","SoC Voltagem (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","Corrente do n√∫cleo da CPU (SVI2 TFN) [A]","Corrente do SoC (SVI2 TFN) [A]","CPU TDC [A]","Pot√™ncia total da CPU [W]","Pot√™ncia dos n√∫cleos (avg) [W]","Core 0 Pot√™ncia [W]","Core 1 Pot√™ncia [W]","Core 2 Pot√™ncia [W]","Core 3 Pot√™ncia [W]","CPU Pot√™ncia do n√∫cleo (SVI2 TFN) [W]","Pot√™ncia da SoC CPU (SVI2 TFN) [W]","Core+SoC Pot√™ncia (SVI2 TFN) [W]","APU STAPM [W]","Infinity Fabric Rel√≥gio (FCLK) [MHz]","Rel√≥gio do controlador de mem√≥ria (UCLK) [MHz]","Limite de CPU TDC [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Estrangulamento t√©rmico (HTC) [Yes/No]","Estrangulamento t√©rmico (PROCHOT CPU) [Yes/No]","Estrangulamento t√©rmico (PROCHOT EXT) [Yes/No]","CPU [RPM]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","GPU Core Voltage (VDDCR_GFX) [V]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","GPU SoC Rel√≥gio [MHz]","GPU VCN Rel√≥gio [MHz]","Utiliza√ß√£o de GPU [%]","Utiliza√ß√£o de D3D GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","GPU Video Decode 0 Uso [%]","GPU Computing (High Priority Compute) Uso [%]","GPU Computing (Compute 0) Uso [%]","GPU Computing (Compute 1) Uso [%]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Uso de mem√≥ria GPU [MB]","Taxa de quadros [FPS]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []",
21.6.2026,12:13:42.775,3845,9157,29.5,3624,2467,59.4,0.2,6912,17,0.738,0.738,0.738,0.738,0.738,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,136.1,222.1,220.4,167.2,75.2,178.5,65.4,107.1,53.1,136.1,5.2,8.5,7.1,5.9,3.5,7.0,2.2,4.9,3.0,8.5,5.2,6.0,9.8,10.2,7.3,3.1,8.0,2.5,4.6,2.1,6.0,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,54.6,53.8,51.5,52.0,52.1,51.4,52.5,52.2,52.9,0.857,0.849,1.025,3.252,1.411,2.971,6.437,0.293,0.423,0.274,0.323,0.153,2.975,1.226,4.201,9.328,829.6,829.6,8.5,23.9,32.4,69.1,N„o,N„o,N„o,4400,48,82.0,100.0,N„o,N„o,42504,86386,0.0,2.5,2.5,0.000,1.560,7608,1914,51.0,0.680,200.0,933.0,199.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,143,48,8.0,142,0.0,7.850,16.147,92.0,4.286,52.7,19.1,79.0,14.7,14.6,14.6,14.6,19.1,60.2,15.0,15.0,15.0,15.0,52.32,68.37,12.67,11.31,68.46,68.46,0.55,51.76,52.13,0.19,17.93,17,2,0.6,0.1,0,
21.6.2026,12:13:44.871,3890,9112,29.9,3672,2418,60.2,0.2,6912,17,0.998,0.975,1.006,1.006,1.006,2681.8,2062.9,3094.4,3094.4,2475.5,99.8,976.5,961.4,695.1,1126.8,803.0,1261.4,744.5,1127.5,1092.2,976.5,32.3,33.8,23.6,38.1,25.3,42.5,23.3,36.7,34.7,42.5,32.3,45.5,45.7,32.2,52.7,36.5,59.0,34.5,52.2,50.9,45.5,26.9,20.7,31.0,31.0,24.8,1197.8,12.00,17,17,17,39,56,421,2,64.6,56.2,51.6,57.3,57.1,57.9,56.9,57.3,57.1,1.029,0.906,1.000,9.941,1.830,6.577,14.500,2.048,1.742,1.946,2.120,2.385,10.338,1.703,12.041,9.334,1016.7,1016.7,18.8,54.1,36.7,69.1,N„o,N„o,N„o,4300,44,82.0,100.0,N„o,N„o,42504,86386,3.1,0.5,3.6,2.332,1.855,7612,1918,51.0,0.681,200.0,1200.0,199.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,144,47,8.0,142,0.0,7.850,16.155,92.1,4.286,52.7,17.3,61.6,2.1,1.8,1.8,1.8,17.3,60.2,2.1,1.8,1.8,1.8,57.90,468.60,16.23,16.21,549.28,549.28,1.37,56.54,57.67,0.23,43.91,17,2,0.0,0.0,0,
21.6.2026,12:13:46.782,3890,9113,29.9,3659,2431,60.0,0.2,6912,17,0.964,1.000,0.975,0.988,0.894,2280.9,2475.5,2695.1,1796.8,2156.1,99.8,761.4,790.1,366.8,1322.5,556.2,985.7,522.9,814.5,732.5,761.4,26.4,29.2,13.4,42.8,19.4,34.5,17.7,28.6,25.4,42.8,26.4,35.5,35.9,17.0,62.6,25.7,46.5,24.5,37.7,34.4,35.5,22.9,24.8,27.0,18.0,21.6,1197.8,12.00,17,17,17,39,56,421,2,61.9,56.4,52.3,57.1,56.6,58.5,56.6,56.9,57.1,0.978,0.901,0.894,8.307,1.807,9.603,12.737,1.588,1.230,2.030,1.535,1.558,8.431,1.700,10.130,9.394,973.4,973.4,27.4,47.1,47.0,69.6,N„o,N„o,N„o,4300,44,82.0,100.0,N„o,N„o,42504,86386,3.1,1.4,4.4,2.338,4.949,7617,1927,51.0,0.681,200.0,933.0,199.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,140,48,8.0,141,0.0,7.850,16.155,92.1,4.286,52.7,15.8,62.0,2.4,2.3,2.3,2.3,15.8,60.3,2.4,2.3,2.3,2.3,63.24,415.15,16.12,16.10,436.53,436.53,1.28,61.96,63.03,0.21,57.77,17,2,0.0,0.0,0,
21.6.2026,12:13:48.781,3921,9082,30.1,3682,2409,60.4,0.2,6912,17,0.969,0.969,1.000,1.000,0.906,2795.0,3094.4,2695.1,2695.1,2695.1,99.8,701.1,1047.9,1279.9,858.6,472.5,785.4,338.5,584.7,241.3,701.1,23.8,34.5,41.6,29.9,15.3,28.3,11.6,21.2,7.8,41.6,23.8,32.9,50.0,60.8,40.2,22.1,36.8,15.7,27.2,10.8,32.9,28.0,31.0,27.0,27.0,27.0,1197.8,12.00,17,17,17,39,56,421,2,60.8,57.1,52.2,56.4,57.9,56.5,55.9,55.2,56.5,0.973,0.979,0.906,8.001,2.067,7.306,12.566,1.448,2.202,1.429,1.206,0.956,8.012,2.069,10.081,9.409,1081.0,1081.0,20.9,46.8,47.6,69.7,N„o,N„o,N„o,4400,43,82.0,100.0,N„o,N„o,42504,86386,3.0,0.9,3.9,9.412,1.639,7635,1930,49.0,0.682,200.0,1200.0,563.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,143,48,8.0,142,0.0,7.850,16.155,92.1,4.270,52.7,28.6,65.4,2.5,1.9,1.8,1.8,28.6,60.3,2.5,1.9,1.8,1.8,34.92,401.52,15.25,14.98,551.60,551.60,0.55,34.36,34.69,0.23,36.84,17,2,0.4,0.2,0,
21.6.2026,12:13:50.782,3962,9041,30.4,3711,2380,60.9,0.2,6912,17,0.945,0.744,1.000,1.019,1.019,2484.3,1696.9,2535.4,2535.4,3169.3,99.8,853.7,1512.4,487.2,1296.1,477.8,748.5,639.5,953.0,714.9,853.7,28.9,49.3,16.6,43.7,16.5,26.1,21.9,33.3,24.1,49.3,28.9,40.0,71.0,22.6,61.1,22.4,34.8,29.7,45.0,33.6,40.0,24.9,17.0,25.4,25.4,31.8,1197.8,12.00,17,17,17,39,56,421,2,69.6,58.2,52.8,58.5,59.8,59.4,57.4,57.4,58.0,1.018,0.957,1.013,9.276,2.076,9.445,14.187,1.737,2.187,1.813,1.400,1.550,9.545,2.032,11.577,9.459,1080.9,1080.9,27.0,52.5,53.2,70.1,N„o,N„o,N„o,4400,48,82.0,100.0,N„o,N„o,42504,86386,100.0,0.4,100.0,34.948,2.398,7701,1935,49.0,0.683,200.0,1200.0,308.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,153,55,8.0,152,0.0,7.850,16.155,92.1,4.246,52.7,24.5,65.6,7.0,6.7,6.7,6.7,24.6,60.6,7.0,6.7,6.7,6.7,40.80,143.61,15.26,15.24,150.30,150.30,1.86,38.97,40.58,0.22,26.65,17,2,5.4,2.1,0,
21.6.2026,12:13:52.774,3932,9070,30.2,3685,2406,60.5,0.2,6912,17,0.744,0.744,0.744,0.744,0.744,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,388.3,599.2,285.1,669.0,328.1,448.8,178.1,414.0,184.5,388.3,12.7,20.8,8.9,20.2,10.7,14.6,5.7,14.6,6.2,20.8,12.7,18.0,27.6,13.0,31.4,15.2,20.8,8.1,19.4,8.3,18.0,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,66.5,55.4,52.5,55.0,55.3,55.4,54.4,54.7,55.4,0.924,0.845,1.000,5.527,1.404,6.482,9.033,0.837,0.932,1.034,0.715,0.667,5.423,1.221,6.644,9.473,874.5,874.5,18.5,33.5,51.2,70.2,N„o,N„o,N„o,4400,48,82.0,100.0,N„o,N„o,42504,86386,0.9,0.3,1.3,0.835,1.204,7703,1937,52.0,0.682,200.0,933.0,232.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,143,48,8.0,142,0.0,7.850,16.163,92.1,4.278,52.7,20.0,77.1,3.5,3.3,3.3,3.3,20.0,60.3,3.5,3.3,3.3,3.3,49.95,289.83,12.97,12.69,299.73,299.73,1.26,48.69,49.73,0.22,52.83,17,2,0.0,0.0,0,
21.6.2026,12:13:54.785,3909,9093,30.0,3683,2407,60.4,0.2,6912,17,1.008,0.750,1.094,1.094,1.094,1590.9,1272.7,1696.9,1696.9,1696.9,99.8,230.5,151.2,34.6,34.0,66.6,628.6,345.0,309.9,273.8,230.5,7.6,5.9,1.9,3.1,1.0,19.4,10.0,11.4,8.5,19.4,7.6,10.8,6.9,1.6,1.4,3.0,29.9,16.3,14.6,12.9,10.8,15.9,12.8,17.0,17.0,17.0,1197.8,12.00,17,17,17,39,56,421,2,73.0,55.3,52.4,54.7,54.4,53.0,57.0,54.3,55.0,0.899,0.872,1.081,4.288,1.333,5.781,7.970,0.617,0.236,0.168,1.477,0.585,4.617,1.199,5.817,9.476,841.5,841.5,16.5,29.6,48.8,70.2,N„o,N„o,N„o,4500,46,82.0,100.0,N„o,N„o,42504,86386,0.2,1.7,2.0,0.059,2.651,7703,1942,51.0,0.680,200.0,933.0,209.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,143,48,8.0,142,0.0,7.850,16.163,92.1,4.270,52.7,20.0,77.1,3.5,3.3,3.3,3.3,20.0,60.3,3.5,3.3,3.3,3.3,49.95,289.83,12.97,12.69,299.73,299.73,1.26,48.69,49.73,0.22,52.83,17,2,0.1,0.0,0,
21.6.2026,12:13:56.796,3919,9084,30.1,3692,2399,60.6,0.2,6912,17,1.013,1.006,1.019,1.019,1.006,2734.7,3169.3,3393.9,2262.6,2112.9,99.8,524.8,349.8,183.4,1501.3,818.4,531.1,252.3,291.8,270.4,524.8,16.7,11.9,6.1,44.4,24.0,17.8,8.8,10.8,9.4,44.4,16.7,24.6,16.1,8.5,71.1,38.7,24.8,11.9,13.3,12.7,24.6,27.4,31.8,34.0,22.7,21.2,1197.8,12.00,17,17,17,39,56,421,2,69.9,55.7,52.2,57.1,55.7,60.8,55.8,56.2,57.2,1.121,0.873,1.013,8.115,1.591,6.249,12.899,1.504,0.771,3.073,1.269,0.906,9.174,1.422,10.596,9.477,980.9,980.9,17.9,48.0,47.1,70.2,N„o,N„o,N„o,4400,47,82.0,100.0,N„o,N„o,42504,86386,3.1,0.3,3.4,3.405,1.041,7710,1944,52.0,0.680,200.0,933.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,48,8.0,142,0.0,7.850,16.163,92.1,4.262,52.7,20.0,77.1,3.5,3.3,3.3,3.3,20.0,60.3,3.5,3.3,3.3,3.3,49.95,289.83,12.97,12.69,299.73,299.73,1.26,48.69,49.73,0.22,52.83,17,2,0.1,0.1,0,
21.6.2026,12:13:58.785,3948,9054,30.3,3706,2385,60.8,0.2,6912,17,1.020,1.006,1.025,1.025,1.025,2641.1,3169.3,2112.9,2112.9,3169.3,99.8,523.2,410.2,292.7,1028.6,259.4,596.2,1150.9,233.1,214.6,523.2,16.1,13.3,9.3,32.2,7.7,18.4,32.4,7.6,7.9,32.4,16.1,24.6,19.2,13.7,48.8,12.2,28.0,54.5,10.8,9.8,24.6,26.5,31.8,21.2,21.2,31.8,1197.8,12.00,17,17,17,39,56,421,2,66.8,56.7,52.3,57.4,57.7,57.2,59.3,55.4,57.8,1.126,0.876,1.025,8.335,1.534,7.936,13.259,1.629,1.074,1.589,3.020,0.835,9.488,1.376,10.864,9.513,994.7,994.7,22.7,49.2,50.8,70.5,N„o,N„o,N„o,4400,47,82.0,100.0,N„o,N„o,42504,86386,0.7,0.4,1.1,0.369,2.123,7710,1948,52.0,0.680,200.0,933.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,48,8.0,142,0.0,7.850,16.171,92.2,4.262,52.7,20.0,77.1,3.5,3.3,3.3,3.3,20.0,60.3,3.5,3.3,3.3,3.3,49.95,289.83,12.97,12.69,299.73,299.73,1.26,48.69,49.73,0.22,52.83,17,2,0.0,0.0,0,
21.6.2026,12:14:0.821,3957,9045,30.4,3708,2382,60.8,0.2,6912,17,1.062,1.075,1.019,1.019,1.137,2381.1,2129.5,2112.9,2112.9,3169.3,99.8,287.5,320.3,224.4,577.2,197.8,120.2,74.5,571.3,214.6,287.5,9.8,12.4,7.8,19.0,7.0,4.4,3.0,18.4,6.7,19.0,9.8,13.5,15.9,10.5,27.3,9.2,5.4,3.4,26.3,10.1,13.5,23.9,21.3,21.2,21.2,31.8,1197.8,12.00,17,17,17,39,56,421,2,63.6,54.9,52.2,54.1,53.8,54.6,53.4,54.3,54.7,0.876,0.891,1.025,4.280,1.468,6.055,7.864,0.665,0.628,0.856,0.325,0.852,4.281,1.369,5.651,9.527,899.7,899.7,17.3,29.3,49.8,70.6,N„o,N„o,N„o,4400,46,82.0,100.0,N„o,N„o,42504,86386,1.3,4.4,5.7,1.171,8.502,7713,1964,51.0,0.680,200.0,933.0,199.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,143,48,8.0,142,0.0,7.850,16.171,92.2,4.254,52.7,20.0,77.1,3.5,3.3,3.3,3.3,20.0,60.3,3.5,3.3,3.3,3.3,49.95,289.83,12.97,12.69,299.73,299.73,1.26,48.69,49.73,0.22,52.83,17,2,0.0,0.0,0,
