Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","Core 0 Rel√≥gio [MHz]","Core 1 Rel√≥gio [MHz]","Core 2 Rel√≥gio [MHz]","Core 3 Rel√≥gio (perf #1) [MHz]","Rel√≥gio de barramento [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","Core 0 T0 Rel√≥gio efetivo [MHz]","Core 0 T1 Rel√≥gio efetivo [MHz]","Core 1 T0 Rel√≥gio efetivo [MHz]","Core 1 T1 Rel√≥gio efetivo [MHz]","Core 2 T0 Rel√≥gio efetivo [MHz]","Core 2 T1 Rel√≥gio efetivo [MHz]","Core 3 T0 Rel√≥gio efetivo [MHz]","Core 3 T1 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","Core 0 T0 Uso [%]","Core 0 T1 Uso [%]","Core 1 T0 Uso [%]","Core 1 T1 Uso [%]","Core 2 T0 Uso [%]","Core 2 T1 Uso [%]","Core 3 T0 Uso [%]","Core 3 T1 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","Core 0 T0 Utiliza√ß√£o [%]","Core 0 T1 Utiliza√ß√£o [%]","Core 1 T0 Utiliza√ß√£o [%]","Core 1 T1 Utiliza√ß√£o [%]","Core 2 T0 Utiliza√ß√£o [%]","Core 2 T1 Utiliza√ß√£o [%]","Core 3 T0 Utiliza√ß√£o [%]","Core 3 T1 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","Core 0 Rela√ß√£o [x]","Core 1 Rela√ß√£o [x]","Core 2 Rela√ß√£o [x]","Core 3 Rela√ß√£o [x]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [¬∞C]","CPU SOC [¬∞C]","APU GFX [¬∞C]","Temperaturas centrais (avg) [¬∞C]","Core0 [¬∞C]","Core1 [¬∞C]","Core2 [¬∞C]","Core3 [¬∞C]","L3 Cache [¬∞C]","Tens√£o do n√∫cleo da CPU (SVI2 TFN) [V]","SoC Voltagem (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","Corrente do n√∫cleo da CPU (SVI2 TFN) [A]","Corrente do SoC (SVI2 TFN) [A]","CPU TDC [A]","Pot√™ncia total da CPU [W]","Pot√™ncia dos n√∫cleos (avg) [W]","Core 0 Pot√™ncia [W]","Core 1 Pot√™ncia [W]","Core 2 Pot√™ncia [W]","Core 3 Pot√™ncia [W]","CPU Pot√™ncia do n√∫cleo (SVI2 TFN) [W]","Pot√™ncia da SoC CPU (SVI2 TFN) [W]","Core+SoC Pot√™ncia (SVI2 TFN) [W]","APU STAPM [W]","Infinity Fabric Rel√≥gio (FCLK) [MHz]","Rel√≥gio do controlador de mem√≥ria (UCLK) [MHz]","Limite de CPU TDC [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Estrangulamento t√©rmico (HTC) [Yes/No]","Estrangulamento t√©rmico (PROCHOT CPU) [Yes/No]","Estrangulamento t√©rmico (PROCHOT EXT) [Yes/No]","CPU [RPM]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","GPU Core Voltage (VDDCR_GFX) [V]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","GPU SoC Rel√≥gio [MHz]","GPU VCN Rel√≥gio [MHz]","Utiliza√ß√£o de GPU [%]","Utiliza√ß√£o de D3D GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","GPU Video Decode 0 Uso [%]","GPU Computing (High Priority Compute) Uso [%]","GPU Computing (Compute 0) Uso [%]","GPU Computing (Compute 1) Uso [%]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Uso de mem√≥ria GPU [MB]","Taxa de quadros [FPS]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Tempo restante estimado [minutos]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []",
16.6.2026,22:52:38.068,3977,9025,30.5,3336,2754,54.7,2.3,6912,156,0.713,0.713,0.713,0.713,0.713,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,135.8,442.9,260.3,71.5,177.0,125.7,7.7,0.8,0.7,135.8,6.7,21.1,15.9,4.8,7.7,3.4,0.0,0.4,0.0,21.1,6.7,6.4,21.3,12.1,3.2,8.3,6.0,0.3,0.0,0.0,6.4,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,71.9,49.9,47.9,48.7,50.0,48.8,48.8,47.3,49.3,0.780,0.798,0.713,1.927,0.802,3.618,3.777,0.226,0.553,0.195,0.153,0.001,1.863,0.680,2.543,5.501,546.2,546.2,10.3,14.8,31.0,36.7,N„o,N„o,N„o,3100,39,82.0,100.0,N„o,N„o,42375,86073,0.0,0.2,0.2,0.000,0.008,19742,6328,47.0,0.680,200.0,400.0,199.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.089,68.9,-3.799,52.7,190.9,20.6,29.3,19.6,19.6,19.6,19.6,20.6,28.4,19.9,19.9,19.9,19.9,48.59,51.03,34.08,32.50,51.03,51.03,0.70,47.90,48.20,0.39,3.29,165,6,0.0,0.0,0,
16.6.2026,22:52:40.056,3976,9026,30.5,3336,2754,54.7,2.3,6912,156,0.895,1.294,0.762,0.762,0.762,1641.5,1641.5,1641.5,1641.5,1641.5,99.8,149.3,484.1,503.3,122.7,81.7,0.7,0.8,0.7,0.7,149.3,7.4,23.8,26.2,5.6,3.2,0.0,0.1,0.0,0.1,26.2,7.4,6.8,21.9,23.2,5.5,3.7,0.0,0.0,0.0,0.0,6.8,16.4,16.4,16.4,16.4,16.4,1197.8,12.00,17,17,17,39,56,421,2,69.1,48.7,47.2,47.4,48.2,47.5,47.1,46.7,48.0,0.766,0.773,1.294,1.643,0.752,1.593,2.140,0.118,0.349,0.121,0.001,0.001,1.553,0.613,2.166,5.479,488.8,488.8,4.6,13.2,25.1,36.5,N„o,N„o,N„o,3000,40,82.0,100.0,N„o,N„o,42375,86073,0.2,0.7,0.9,0.048,0.140,19742,6328,47.0,0.682,200.0,400.0,199.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.081,68.9,-3.744,52.7,193.6,20.8,20.8,20.8,20.8,20.8,20.8,20.0,20.0,20.0,20.0,20.0,20.0,48.20,48.20,48.20,48.20,48.20,48.20,0.68,47.50,47.88,0.33,2.01,165,6,0.0,0.0,0,
16.6.2026,22:52:42.051,3983,9020,30.6,3349,2741,54.9,2.3,6912,156,0.983,1.044,0.919,1.056,0.912,2146.8,1552.8,2312.5,3269.1,1452.9,99.8,253.6,456.8,398.1,446.3,492.6,118.5,115.2,0.8,0.8,253.6,10.6,19.6,18.8,16.8,20.8,3.7,4.3,0.4,0.4,20.8,10.6,11.7,20.8,18.8,20.1,23.4,5.4,5.3,0.0,0.0,11.7,21.5,15.6,23.2,32.8,14.6,1197.8,12.00,17,17,17,39,56,421,2,66.0,48.7,46.9,47.7,48.1,48.3,47.6,46.7,48.3,0.812,0.803,1.056,2.626,0.893,1.814,4.825,0.427,0.673,0.736,0.298,0.001,2.444,0.759,3.203,5.468,569.5,569.5,5.2,17.2,22.7,36.5,N„o,N„o,N„o,3000,39,82.0,100.0,N„o,N„o,42375,86073,0.0,0.7,0.7,0.000,0.105,19742,6328,46.0,0.681,200.0,400.0,199.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.081,68.9,-4.396,52.7,164.9,4.1,20.1,1.5,1.4,1.4,1.4,4.1,20.2,1.5,1.4,1.4,1.4,245.35,682.17,49.66,49.62,697.61,697.61,0.49,244.86,245.11,0.24,295.61,165,6,0.4,0.1,0,
16.6.2026,22:52:44.051,3992,9010,30.7,3362,2729,55.1,2.3,6912,156,0.980,0.975,1.281,0.831,0.831,2612.0,3693.3,3693.3,1530.6,1530.6,99.8,579.1,938.9,1238.0,761.8,1039.9,311.1,341.9,0.7,0.6,579.1,20.8,33.7,47.3,26.9,39.2,9.9,9.5,0.0,0.0,47.3,20.8,27.3,44.3,58.4,35.4,49.3,14.6,16.2,0.0,0.0,27.3,26.2,37.0,37.0,15.3,15.3,1197.8,12.00,17,17,17,39,56,421,2,63.0,50.6,47.2,49.9,51.4,50.8,49.6,47.6,50.3,0.906,0.812,1.312,5.186,1.163,4.450,8.421,1.078,1.878,1.725,0.709,0.001,5.111,1.018,6.129,5.490,604.6,604.6,12.7,28.3,25.5,36.6,N„o,N„o,N„o,2900,41,82.0,100.0,N„o,N„o,42375,86073,6.3,0.5,6.8,5.286,0.065,19752,6328,47.0,0.684,200.0,400.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.073,68.8,-6.892,52.7,105.1,7.8,29.5,1.7,1.6,1.6,1.6,7.8,29.2,1.7,1.6,1.6,1.6,128.28,582.27,33.81,32.97,616.17,616.17,0.62,127.64,127.97,0.30,109.91,165,6,0.1,0.1,0,
16.6.2026,22:52:46.047,3990,9013,30.6,3361,2729,55.1,2.3,6912,156,1.092,1.044,1.294,1.056,0.975,2545.4,2179.4,3269.1,3269.1,1464.0,99.8,453.4,981.0,894.4,480.8,1131.2,55.4,83.3,0.7,0.7,453.4,17.3,35.6,33.1,17.5,44.5,3.3,3.5,0.3,0.3,44.5,17.3,21.5,46.4,42.3,22.7,53.7,2.5,3.9,0.0,0.0,21.5,25.5,21.8,32.8,32.8,14.7,1197.8,12.00,17,17,17,39,56,421,2,60.9,51.1,47.6,49.9,51.9,51.3,48.9,47.7,50.3,0.934,0.816,1.087,4.629,1.074,4.714,8.058,1.029,2.224,1.733,0.156,0.002,4.784,0.935,5.719,5.518,610.0,610.0,13.5,26.8,28.0,36.8,N„o,N„o,N„o,2900,39,82.0,100.0,N„o,N„o,42375,86073,0.0,0.9,0.9,0.000,0.056,19752,6328,47.0,0.682,200.0,400.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.057,68.7,-6.790,52.7,106.5,8.7,31.4,1.5,1.4,1.4,1.4,8.7,30.0,1.5,1.4,1.4,1.4,115.39,680.15,31.77,31.67,734.47,734.47,0.61,114.80,115.05,0.34,108.01,165,6,0.0,0.0,0,
16.6.2026,22:52:48.042,3988,9014,30.6,3361,2729,55.1,2.3,6912,156,1.055,1.275,0.844,1.087,1.013,2084.4,1597.1,3568.6,1586.0,1586.0,99.8,455.9,859.6,1413.5,539.6,657.3,94.8,80.7,0.8,0.7,455.9,16.6,29.9,50.7,21.5,27.7,1.1,1.6,0.0,0.3,50.7,16.6,21.5,40.8,66.9,25.6,31.3,3.9,3.5,0.0,0.0,21.5,20.9,16.0,35.8,15.9,15.9,1197.8,12.00,17,17,17,39,56,421,2,59.0,51.6,47.8,50.0,53.1,50.0,49.4,47.5,50.4,0.937,0.812,1.087,4.658,1.062,4.628,7.943,0.982,2.679,1.079,0.168,0.003,4.764,0.920,5.684,5.542,602.1,602.1,13.2,26.6,29.2,36.9,N„o,N„o,N„o,2900,40,82.0,100.0,N„o,N„o,42375,86073,0.0,1.5,1.5,0.000,0.004,19752,6328,47.0,0.682,200.0,400.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.057,68.7,-6.798,52.7,106.4,9.2,31.1,1.1,1.0,1.0,1.0,9.2,30.1,1.1,1.0,1.0,1.0,108.29,873.37,32.03,31.85,1018.39,1018.39,0.67,107.62,107.91,0.38,127.57,165,6,0.0,0.0,0,
16.6.2026,22:52:50.045,3988,9014,30.6,3361,2729,55.1,2.3,6912,156,0.975,1.075,0.713,1.281,0.831,2177.3,1597.1,3368.9,2245.9,1497.3,99.8,458.9,787.3,1248.8,777.8,678.6,81.4,95.8,0.8,0.7,458.9,16.7,27.8,44.0,31.6,24.6,2.7,2.1,0.8,0.1,44.0,16.7,21.6,36.8,59.2,37.0,32.3,3.4,4.0,0.0,0.0,21.6,21.8,16.0,33.8,22.5,15.0,1197.8,12.00,17,17,17,39,56,421,2,66.0,51.7,48.0,50.4,53.0,51.4,49.5,47.8,50.7,0.944,0.815,1.087,4.785,1.055,4.731,8.266,1.079,2.531,1.575,0.206,0.003,5.026,0.913,5.940,5.568,609.6,609.6,13.5,27.5,30.3,37.1,N„o,N„o,N„o,3000,40,82.0,100.0,N„o,N„o,42375,86073,0.0,0.3,0.3,0.000,0.040,19752,6328,48.0,0.681,200.0,400.0,199.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.049,68.7,-6.939,52.7,104.2,21.2,31.0,19.7,19.7,19.7,19.7,21.2,30.0,20.0,20.0,20.0,20.0,47.10,50.66,32.22,32.04,50.68,50.68,0.69,46.42,46.75,0.35,4.57,165,6,0.0,0.0,0,
16.6.2026,22:52:52.058,3982,9020,30.6,3359,2732,55.1,2.3,6912,156,0.847,1.269,0.706,0.706,0.706,2617.5,3693.3,3693.3,1541.7,1541.7,99.8,389.5,934.1,865.8,668.8,509.7,103.6,32.1,0.8,0.8,389.5,14.6,36.5,29.0,26.4,21.2,2.6,1.0,0.1,0.1,36.5,14.6,18.3,44.1,40.6,30.9,24.2,4.9,1.5,0.0,0.0,18.3,26.2,37.0,37.0,15.4,15.4,1197.8,12.00,17,17,17,39,56,421,2,63.5,51.7,48.1,50.0,52.8,50.0,49.4,47.8,50.6,0.915,0.816,1.294,4.176,1.040,4.669,7.355,0.866,2.397,0.949,0.114,0.003,4.287,0.908,5.194,5.593,609.1,609.1,13.3,24.8,31.0,37.3,N„o,N„o,N„o,3100,40,82.0,100.0,N„o,N„o,42375,86073,0.0,1.9,1.9,0.000,0.012,19752,6328,47.0,0.681,200.0,400.0,199.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.041,68.6,-7.174,52.7,100.7,18.6,31.1,6.1,5.5,5.4,5.4,18.6,30.4,6.2,5.5,5.4,5.4,53.73,162.75,32.18,32.11,184.02,184.02,0.62,53.10,53.41,0.32,22.17,165,6,0.0,0.0,0,
16.6.2026,22:52:54.059,3979,9023,30.6,3356,2734,55.1,2.3,6912,156,1.002,1.262,1.294,0.725,0.725,2093.4,3693.3,1397.5,1641.5,1641.5,99.8,123.0,313.4,439.0,119.8,108.8,0.7,0.7,0.8,0.7,123.0,5.0,14.7,18.9,3.2,2.8,0.0,0.0,0.0,0.0,18.9,5.0,5.5,14.2,19.9,5.0,4.7,0.0,0.0,0.0,0.0,5.5,21.0,37.0,14.0,16.4,16.4,1197.8,12.00,17,17,17,39,56,421,2,60.4,49.3,47.6,48.0,48.9,48.2,47.6,47.2,48.8,0.792,0.796,1.294,1.795,0.812,2.502,3.437,0.212,0.561,0.283,0.002,0.001,1.774,0.690,2.464,5.588,547.4,547.4,7.1,14.5,27.6,37.3,N„o,N„o,N„o,3200,40,82.0,100.0,N„o,N„o,42375,86073,0.0,0.2,0.2,0.000,0.002,19752,6328,47.0,0.681,200.0,400.0,199.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.041,68.6,-3.917,52.7,184.4,21.9,29.7,19.4,19.4,19.4,19.4,21.8,29.3,19.9,19.9,19.9,19.9,45.68,51.57,33.72,33.32,51.63,51.63,0.62,45.06,45.36,0.32,8.07,165,6,0.0,0.0,0,
16.6.2026,22:52:56.051,3978,9025,30.5,3356,2735,55.0,2.3,6912,156,1.000,1.288,1.288,0.713,0.713,1641.5,1641.5,1641.5,1641.5,1641.5,99.8,111.3,374.8,275.9,103.0,133.6,0.7,0.7,0.8,0.7,111.3,5.2,18.7,14.3,2.9,5.3,0.5,0.0,0.0,0.0,18.7,5.2,5.1,17.9,12.3,4.1,6.2,0.0,0.0,0.0,0.0,5.1,16.4,16.4,16.4,16.4,16.4,1197.8,12.00,17,17,17,39,56,421,2,57.4,48.8,47.2,47.4,48.0,47.5,47.3,46.8,48.1,0.769,0.812,1.294,1.624,0.844,1.770,3.087,0.163,0.427,0.221,0.001,0.001,1.502,0.732,2.234,5.575,577.6,577.6,5.1,13.5,24.3,37.2,N„o,N„o,N„o,3200,40,82.0,100.0,N„o,N„o,42375,86073,0.2,1.1,1.3,0.008,0.066,19752,6328,46.0,0.681,200.0,400.0,199.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.034,68.6,-3.516,52.7,205.3,21.9,29.7,19.4,19.4,19.4,19.4,21.8,29.3,19.9,19.9,19.9,19.9,45.68,51.57,33.72,33.32,51.63,51.63,0.62,45.06,45.36,0.32,8.07,165,6,0.0,0.0,0,
16.6.2026,22:52:58.055,4133,8869,31.7,3427,2663,56.2,2.3,6912,156,0.945,0.819,1.288,0.838,0.838,2612.0,3693.3,3693.3,1530.6,1530.6,99.8,350.8,505.0,833.8,676.7,787.4,0.9,0.8,0.8,0.9,350.8,14.0,19.7,31.2,27.3,32.0,0.0,0.6,0.6,0.6,32.0,14.0,16.4,23.0,39.2,31.9,37.3,0.0,0.0,0.0,0.0,16.4,26.2,37.0,37.0,15.3,15.3,1197.8,12.00,17,17,17,39,56,421,2,63.8,49.0,46.9,48.2,49.0,49.3,47.3,47.0,48.6,0.856,0.800,1.306,3.304,0.940,2.314,6.043,0.572,1.120,1.164,0.002,0.002,3.167,0.793,3.959,5.566,563.8,563.8,6.6,20.3,22.6,37.1,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86073,0.0,0.5,0.5,0.000,0.037,19752,6328,46.0,0.682,200.0,400.0,199.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,114,40,8.0,111,0.0,7.850,12.034,68.6,-7.033,52.7,102.7,2.7,30.4,1.0,1.0,1.0,1.0,2.6,29.7,1.0,1.0,1.0,1.0,376.69,1027.69,32.91,32.60,1047.65,1047.65,0.41,376.25,376.51,0.18,676.91,165,6,0.0,0.0,0,
16.6.2026,22:53:0.089,4133,8869,31.7,3432,2659,56.3,2.3,6912,156,1.075,1.044,1.056,1.275,0.925,2670.9,3693.3,3269.1,2179.4,1541.7,99.8,443.0,1065.9,1196.0,644.2,450.6,111.8,73.8,0.8,0.7,443.0,17.0,35.7,45.6,28.1,18.9,4.3,3.2,0.0,0.0,45.6,17.0,20.9,50.3,56.9,30.5,21.3,4.9,3.2,0.0,0.0,20.9,26.8,37.0,32.8,21.8,15.4,1197.8,12.00,17,17,17,39,56,421,2,61.6,51.4,47.3,50.0,53.6,50.2,48.9,47.3,49.8,0.938,0.815,1.144,4.879,1.066,4.497,8.258,0.893,2.433,0.960,0.176,0.003,5.073,0.929,6.002,5.592,609.8,609.8,12.8,27.5,25.9,37.3,N„o,N„o,N„o,3300,41,82.0,100.0,N„o,N„o,42375,86073,0.0,2.0,2.0,0.000,0.032,19752,6329,47.0,0.684,200.0,400.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,114,28,8.0,111,0.0,7.850,12.026,68.5,-7.002,52.7,103.0,6.9,29.5,1.4,1.4,1.4,1.4,6.9,28.7,1.4,1.4,1.4,1.4,144.74,690.95,33.82,33.00,731.80,731.80,0.56,144.24,144.47,0.27,161.69,165,6,0.0,0.0,0,
16.6.2026,22:53:2.033,4139,8863,31.8,3448,2642,56.6,2.3,6912,156,0.872,0.831,0.981,0.838,0.838,2612.0,3693.3,3693.3,1530.6,1530.6,99.8,442.4,1259.3,883.7,804.2,426.2,137.6,25.9,1.2,1.0,442.4,16.8,45.9,34.6,31.7,17.1,3.4,0.0,0.7,0.7,45.9,16.8,21.1,61.2,42.0,38.0,19.8,6.5,1.2,0.1,0.0,21.1,26.2,37.0,37.0,15.3,15.3,1197.8,12.00,17,17,17,39,56,421,2,68.5,51.2,47.5,49.7,52.8,50.0,48.8,47.3,49.8,0.923,0.807,1.300,4.562,1.021,4.639,7.715,0.812,2.119,0.966,0.161,0.003,4.685,0.874,5.560,5.615,588.3,588.3,13.3,26.0,27.9,37.4,N„o,N„o,N„o,3400,40,82.0,100.0,N„o,N„o,42375,86073,0.0,1.5,1.5,0.008,0.022,19752,6329,47.0,0.682,200.0,400.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,114,28,8.0,111,0.0,7.850,12.018,68.5,-7.536,52.7,95.7,11.2,30.9,2.1,2.0,1.9,1.9,11.2,30.0,2.1,2.0,1.9,1.9,89.15,469.80,32.37,32.36,516.33,516.33,0.65,88.50,88.79,0.36,50.28,165,6,0.0,0.0,0,
16.6.2026,22:53:4.041,4125,8877,31.7,3440,2650,56.4,2.3,6912,156,1.002,0.912,1.038,1.137,0.919,2586.3,3693.3,1641.5,3468.7,1541.7,99.8,448.5,1021.7,1219.9,376.0,799.1,146.8,23.4,0.7,0.7,448.5,16.8,37.4,46.5,14.4,28.0,5.9,2.5,0.0,0.0,46.5,16.8,21.1,47.3,57.9,17.4,37.8,6.9,1.1,0.0,0.0,21.1,25.9,37.0,16.4,34.8,15.4,1197.8,12.00,17,17,17,39,56,421,2,65.9,51.3,47.7,50.5,53.0,51.6,49.2,48.0,50.1,0.938,0.815,1.300,4.888,1.048,4.805,8.292,0.907,2.099,1.283,0.245,0.003,5.081,0.911,5.992,5.641,607.4,607.4,13.7,27.6,29.5,37.6,N„o,N„o,N„o,3400,40,82.0,100.0,N„o,N„o,42375,86073,0.0,2.4,2.4,0.000,0.010,19752,6329,47.0,0.682,200.0,400.0,199.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,114,28,8.0,111,0.0,7.850,12.018,68.5,-6.782,52.7,106.3,15.3,30.6,3.7,3.4,3.3,3.3,15.3,30.1,3.7,3.4,3.3,3.3,65.35,267.27,32.62,32.61,299.59,299.59,0.65,64.71,65.03,0.32,57.64,165,6,0.0,0.0,0,
16.6.2026,22:53:6.059,4169,8833,32.0,3500,2590,57.4,2.3,6912,156,1.048,1.031,1.081,1.081,1.000,2008.9,3244.1,1641.5,1574.9,1574.9,99.8,921.3,1647.0,1605.2,1048.7,796.3,806.0,582.6,538.3,346.1,921.3,32.7,56.1,54.7,38.9,29.3,29.6,20.2,20.0,13.0,56.1,32.7,43.7,78.7,76.1,49.7,37.8,38.1,27.6,25.3,16.2,43.7,20.1,32.5,16.4,15.8,15.8,1197.8,12.00,17,17,17,39,56,421,2,63.6,53.7,48.1,52.8,56.8,52.3,52.2,49.9,52.2,0.988,0.890,1.094,7.677,1.498,5.878,11.723,1.611,3.221,1.433,1.121,0.669,7.873,1.418,9.292,5.674,812.9,812.9,16.8,39.2,31.7,37.8,N„o,N„o,N„o,3400,43,82.0,100.0,N„o,N„o,42375,86073,2.3,0.3,2.6,0.976,0.288,19754,6329,48.0,0.682,200.0,400.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,119,35,8.0,116,0.0,7.850,12.010,68.5,-17.968,52.7,40.1,20.5,31.2,14.9,14.8,14.8,14.8,20.4,30.1,15.0,15.0,15.0,15.0,48.90,67.32,31.86,31.67,67.53,67.53,0.60,48.30,48.62,0.28,72.54,165,6,0.1,0.0,0,
16.6.2026,22:53:8.053,4256,8746,32.7,3578,2512,58.7,2.3,6912,156,1.061,1.006,1.000,1.119,1.119,3106.9,3144.3,3094.4,3094.4,3094.4,99.8,2037.8,1941.5,1919.0,2464.5,2159.6,2068.2,1848.2,1971.7,1929.5,2037.8,77.5,78.5,77.4,84.4,74.2,80.5,71.9,77.2,75.7,84.4,77.5,96.9,93.0,91.1,117.4,102.5,98.3,87.7,93.8,91.7,96.9,31.1,31.5,31.0,31.0,31.0,1197.8,12.00,17,17,17,39,56,421,2,61.8,54.4,49.0,57.0,56.9,58.7,56.2,56.3,55.8,0.969,0.815,1.013,11.840,1.437,9.889,15.559,2.793,2.692,3.132,2.738,2.608,11.657,1.240,12.897,5.755,615.1,615.1,28.3,52.1,39.6,38.4,N„o,N„o,N„o,3400,46,82.0,100.0,N„o,N„o,42375,86073,17.5,8.3,25.8,7.640,1.235,19768,6332,46.0,0.682,200.0,400.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,120,35,8.0,120,0.0,7.850,11.994,68.4,-17.128,52.7,42.0,18.4,29.9,10.7,10.4,10.4,10.4,18.8,28.8,12.3,12.1,12.0,12.0,54.39,93.27,33.48,32.08,95.99,95.99,0.78,53.61,53.96,0.43,8.98,165,6,0.0,0.2,0,
