Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","Core 0 Rel√≥gio [MHz]","Core 1 Rel√≥gio [MHz]","Core 2 Rel√≥gio [MHz]","Core 3 Rel√≥gio (perf #1) [MHz]","Rel√≥gio de barramento [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","Core 0 T0 Rel√≥gio efetivo [MHz]","Core 0 T1 Rel√≥gio efetivo [MHz]","Core 1 T0 Rel√≥gio efetivo [MHz]","Core 1 T1 Rel√≥gio efetivo [MHz]","Core 2 T0 Rel√≥gio efetivo [MHz]","Core 2 T1 Rel√≥gio efetivo [MHz]","Core 3 T0 Rel√≥gio efetivo [MHz]","Core 3 T1 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","Core 0 T0 Uso [%]","Core 0 T1 Uso [%]","Core 1 T0 Uso [%]","Core 1 T1 Uso [%]","Core 2 T0 Uso [%]","Core 2 T1 Uso [%]","Core 3 T0 Uso [%]","Core 3 T1 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","Core 0 T0 Utiliza√ß√£o [%]","Core 0 T1 Utiliza√ß√£o [%]","Core 1 T0 Utiliza√ß√£o [%]","Core 1 T1 Utiliza√ß√£o [%]","Core 2 T0 Utiliza√ß√£o [%]","Core 2 T1 Utiliza√ß√£o [%]","Core 3 T0 Utiliza√ß√£o [%]","Core 3 T1 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","Core 0 Rela√ß√£o [x]","Core 1 Rela√ß√£o [x]","Core 2 Rela√ß√£o [x]","Core 3 Rela√ß√£o [x]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [¬∞C]","CPU SOC [¬∞C]","APU GFX [¬∞C]","Temperaturas centrais (avg) [¬∞C]","Core0 [¬∞C]","Core1 [¬∞C]","Core2 [¬∞C]","Core3 [¬∞C]","L3 Cache [¬∞C]","Tens√£o do n√∫cleo da CPU (SVI2 TFN) [V]","SoC Voltagem (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","Corrente do n√∫cleo da CPU (SVI2 TFN) [A]","Corrente do SoC (SVI2 TFN) [A]","CPU TDC [A]","Pot√™ncia total da CPU [W]","Pot√™ncia dos n√∫cleos (avg) [W]","Core 0 Pot√™ncia [W]","Core 1 Pot√™ncia [W]","Core 2 Pot√™ncia [W]","Core 3 Pot√™ncia [W]","CPU Pot√™ncia do n√∫cleo (SVI2 TFN) [W]","Pot√™ncia da SoC CPU (SVI2 TFN) [W]","Core+SoC Pot√™ncia (SVI2 TFN) [W]","APU STAPM [W]","Infinity Fabric Rel√≥gio (FCLK) [MHz]","Rel√≥gio do controlador de mem√≥ria (UCLK) [MHz]","Limite de CPU TDC [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Estrangulamento t√©rmico (HTC) [Yes/No]","Estrangulamento t√©rmico (PROCHOT CPU) [Yes/No]","Estrangulamento t√©rmico (PROCHOT EXT) [Yes/No]","CPU [RPM]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","GPU Core Voltage (VDDCR_GFX) [V]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","GPU SoC Rel√≥gio [MHz]","GPU VCN Rel√≥gio [MHz]","Utiliza√ß√£o de GPU [%]","Utiliza√ß√£o de D3D GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","GPU Video Decode 0 Uso [%]","GPU Computing (High Priority Compute) Uso [%]","GPU Computing (Compute 0) Uso [%]","GPU Computing (Compute 1) Uso [%]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Uso de mem√≥ria GPU [MB]","Taxa de quadros [FPS]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Tempo restante estimado [minutos]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []",
16.6.2026,23:27:28.235,4175,8827,32.1,3558,2533,58.4,1.3,6912,89,1.041,1.281,1.044,0.919,0.919,1888.3,2179.4,2844.9,1264.4,1264.4,99.8,451.3,1546.4,922.0,584.1,285.9,110.7,160.1,0.8,0.8,451.3,16.9,56.4,35.4,22.2,14.2,3.0,3.6,0.2,0.2,56.4,16.9,21.2,73.6,43.8,27.4,13.3,4.7,7.1,0.0,0.0,21.2,18.9,21.8,28.5,12.7,12.7,1197.8,12.00,17,17,17,39,56,421,2,74.4,53.0,49.0,51.7,56.1,51.5,50.8,48.3,51.2,0.933,0.811,1.306,4.745,1.080,4.747,8.021,0.921,2.449,0.948,0.283,0.003,4.839,0.939,5.778,6.048,599.4,599.4,13.6,26.8,32.5,40.3,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,2.5,2.5,0.000,0.012,22273,7280,48.0,0.681,200.0,400.0,199.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,125,29,8.0,122,0.0,7.850,5.785,33.0,-7.135,52.7,48.6,3.6,29.8,1.1,1.0,1.0,1.0,3.6,29.6,1.1,1.0,1.0,1.0,274.47,937.35,33.56,33.10,964.79,964.79,0.49,273.96,274.27,0.20,451.35,166,6,0.0,0.0,0,
16.6.2026,23:27:30.219,4115,8887,31.6,3499,2592,57.4,1.3,6912,89,0.895,0.713,0.956,0.956,0.956,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,135.5,377.5,294.2,274.6,124.5,9.1,2.6,0.7,0.7,135.5,5.5,16.5,14.8,8.6,4.4,0.0,0.0,0.0,0.0,16.5,5.5,6.2,17.3,13.3,12.5,5.5,0.4,0.1,0.0,0.0,6.2,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,71.2,50.6,48.6,49.3,50.0,50.3,49.1,48.0,50.0,0.802,0.824,1.250,2.123,0.918,3.449,3.798,0.249,0.544,0.444,0.006,0.001,2.135,0.815,2.950,6.052,610.3,610.3,9.9,16.3,30.4,40.3,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,0.2,0.2,0.000,0.004,22273,7280,45.0,0.682,200.0,400.0,199.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.777,32.9,-3.854,52.7,89.9,7.2,30.4,1.3,1.3,1.3,1.3,7.2,30.1,1.3,1.3,1.3,1.3,139.46,746.99,32.85,32.83,799.29,799.29,0.50,138.96,139.17,0.29,170.90,166,6,0.0,0.0,0,
16.6.2026,23:27:32.220,4114,8888,31.6,3497,2593,57.4,1.3,6912,89,0.855,1.281,0.713,0.713,0.713,1580.5,1397.5,1641.5,1641.5,1641.5,99.8,119.7,272.9,260.9,198.8,222.2,0.8,0.7,0.7,0.7,119.7,5.4,15.8,15.0,5.6,5.9,0.3,0.3,0.3,0.3,15.8,5.4,5.4,12.7,12.2,8.6,9.7,0.0,0.0,0.0,0.0,5.4,15.8,14.0,16.4,16.4,16.4,1197.8,12.00,17,17,17,39,56,421,2,68.1,49.5,48.0,48.2,48.3,49.1,48.2,47.3,49.1,0.782,0.829,1.288,1.795,0.938,1.842,3.197,0.180,0.247,0.471,0.001,0.001,1.705,0.835,2.540,6.033,627.6,627.6,5.3,14.5,25.9,40.2,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,1.1,1.1,0.000,0.056,22273,7280,44.0,0.687,200.0,400.0,199.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.777,32.9,-3.838,52.7,90.3,10.8,50.9,1.8,1.6,1.6,1.6,10.8,55.8,1.8,1.6,1.6,1.6,92.86,568.07,19.65,18.28,631.98,631.98,0.52,92.35,92.59,0.27,75.33,166,6,0.1,0.0,0,
16.6.2026,23:27:34.215,4611,8391,35.4,3735,2355,61.3,1.3,6912,89,0.908,0.975,0.981,0.838,0.838,2099.0,1641.5,3693.3,1530.6,1530.6,99.8,273.8,697.5,469.0,451.7,568.6,1.0,0.9,0.8,0.8,273.8,10.8,29.3,18.7,15.3,23.0,0.0,0.0,0.0,0.0,29.3,10.8,12.9,33.1,21.6,21.3,26.9,0.0,0.0,0.0,0.0,12.9,21.0,16.4,37.0,15.3,15.3,1197.8,12.00,17,17,17,39,56,421,2,77.9,49.8,47.5,49.2,50.3,51.2,48.1,47.2,49.2,0.848,0.819,1.306,3.364,1.009,2.038,5.301,0.480,0.914,1.003,0.002,0.002,3.423,0.880,4.303,6.018,614.9,614.9,5.8,21.3,23.4,40.1,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,2.2,2.2,0.000,0.012,22273,7280,47.0,0.686,200.0,400.0,199.0,0.0,50.0,1.8,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.769,32.9,-3.367,52.7,102.8,13.8,53.1,3.1,2.9,2.9,2.9,13.8,53.3,3.1,2.9,2.9,2.9,72.34,320.77,18.81,17.09,348.88,348.88,0.58,71.76,72.03,0.31,76.57,166,6,0.1,0.0,0,
16.6.2026,23:27:36.223,4638,8364,35.6,3888,2202,63.8,1.3,6912,89,1.119,1.306,1.050,1.038,1.081,2126.7,1641.5,3693.3,1641.5,1530.6,99.8,458.4,930.6,1213.7,646.6,788.1,46.2,40.6,0.8,0.8,458.4,16.9,31.2,45.5,25.4,27.3,2.5,2.3,0.4,0.4,45.5,16.9,21.6,43.7,57.0,30.7,37.4,2.0,1.7,0.0,0.0,21.6,21.3,16.4,37.0,16.4,15.3,1197.8,12.00,17,17,17,39,56,421,2,75.5,51.5,47.9,51.8,55.6,53.9,49.5,48.2,50.6,0.941,0.815,1.056,5.147,1.103,4.578,8.648,0.898,2.071,1.442,0.077,0.004,5.372,0.959,6.331,6.041,609.1,609.1,13.1,28.9,26.7,40.3,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,2.8,2.8,0.000,0.018,22273,7280,45.0,0.685,200.0,400.0,199.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.769,32.9,-7.127,52.7,48.6,14.8,30.7,3.4,3.0,3.0,3.0,14.8,30.3,3.4,3.0,3.0,3.0,67.71,295.86,32.64,32.52,332.42,332.42,0.63,67.10,67.36,0.34,53.04,166,6,0.0,0.0,0,
16.6.2026,23:27:38.232,4635,8367,35.6,3888,2202,63.8,1.3,6912,89,1.016,1.050,1.044,1.050,0.919,2052.5,1630.4,1641.5,3418.8,1519.5,99.8,448.3,912.9,1363.3,605.1,276.0,217.7,209.5,0.8,0.9,448.3,16.6,32.2,52.0,25.0,10.6,6.8,6.2,0.1,0.2,52.0,16.6,21.2,43.0,64.7,28.7,13.0,10.2,9.9,0.0,0.0,21.2,20.6,16.3,16.4,34.2,15.2,1197.8,12.00,17,17,17,39,56,421,2,83.6,52.0,48.1,51.8,56.9,51.1,51.5,47.9,50.8,0.931,0.813,0.931,5.119,1.097,5.064,8.485,0.853,2.165,0.684,0.560,0.003,5.231,0.953,6.184,6.066,603.4,603.4,14.5,28.4,29.2,40.4,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,0.5,0.5,0.000,0.010,22273,7280,47.0,0.682,200.0,400.0,199.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.761,32.8,-6.986,52.7,49.5,18.6,31.9,6.8,6.1,6.0,6.0,18.6,30.1,6.8,6.1,6.0,6.0,53.76,147.97,31.25,31.02,166.34,166.34,0.63,53.12,53.41,0.35,54.56,166,6,0.0,0.0,0,
16.6.2026,23:27:40.235,4634,8368,35.6,3887,2203,63.8,1.3,6912,89,1.042,1.131,1.056,1.056,0.925,1900.7,2745.0,1619.3,1619.3,1619.3,99.8,448.5,1018.1,1493.5,551.9,436.2,68.0,19.3,0.7,0.7,448.5,16.3,33.9,55.0,22.3,18.2,1.3,0.0,0.0,0.0,55.0,16.3,21.3,48.3,71.0,26.1,20.8,3.2,0.9,0.0,0.0,21.3,19.0,27.5,16.2,16.2,16.2,1197.8,12.00,17,17,17,39,56,421,2,80.9,52.5,48.3,52.0,58.5,51.5,50.3,47.9,50.9,0.956,0.812,1.144,5.175,1.072,5.167,8.565,0.840,2.481,0.809,0.068,0.003,5.342,0.925,6.267,6.090,601.2,601.2,14.8,28.6,30.9,40.6,N„o,N„o,N„o,3300,39,82.0,100.0,N„o,N„o,42375,86075,0.0,2.3,2.3,0.000,0.008,22273,7280,48.0,0.682,200.0,400.0,199.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.754,32.8,-7.543,52.7,45.8,10.3,31.8,1.2,1.0,1.0,1.0,10.3,30.1,1.2,1.0,1.0,1.0,97.35,843.45,31.23,31.05,1017.27,1017.27,0.65,96.72,97.00,0.35,110.98,166,6,0.0,0.0,0,
16.6.2026,23:27:42.262,4623,8379,35.5,3871,2219,63.5,1.3,6912,89,1.083,1.044,1.069,1.300,0.919,2648.0,3693.3,3693.3,1641.5,1563.8,99.8,454.8,449.8,893.7,1358.1,728.6,83.4,123.6,0.7,0.7,454.8,16.9,18.1,32.5,50.1,27.9,2.8,3.5,0.0,0.0,50.1,16.9,21.5,20.9,42.3,64.6,34.6,3.6,5.6,0.0,0.0,21.5,26.5,37.0,37.0,16.4,15.7,1197.8,12.00,17,17,17,39,56,421,2,87.9,51.5,48.4,52.7,53.0,58.6,49.8,49.4,51.3,0.940,0.818,1.081,5.253,1.100,5.222,8.694,0.913,1.219,2.235,0.193,0.004,5.458,0.955,6.412,6.116,617.4,617.4,14.9,29.1,32.2,40.8,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.2,0.5,0.7,0.032,0.090,22273,7280,47.0,0.681,200.0,400.0,199.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.746,32.8,-7.394,52.7,46.6,21.3,33.1,19.4,19.3,19.3,19.3,21.3,30.1,20.0,20.0,20.0,20.0,46.93,51.89,29.96,29.56,52.07,52.07,0.73,46.20,46.54,0.39,54.77,166,6,0.1,0.1,0,
16.6.2026,23:27:44.275,4117,8886,31.6,3506,2585,57.5,1.3,6912,89,0.713,0.713,0.713,0.713,0.713,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,310.9,849.4,824.7,286.7,398.7,116.8,9.5,0.8,0.8,310.9,12.5,31.7,33.4,14.5,18.0,2.5,0.2,0.0,0.0,33.4,12.5,14.8,40.3,39.2,13.6,18.9,5.6,0.4,0.0,0.0,14.8,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,84.8,52.0,48.6,51.1,55.6,50.6,50.2,48.0,50.8,0.895,0.808,1.256,3.803,0.999,4.825,6.979,0.622,1.874,0.461,0.148,0.004,3.924,0.861,4.785,6.138,580.6,580.6,13.8,23.3,32.5,40.9,N„o,N„o,N„o,3300,39,82.0,100.0,N„o,N„o,42375,86075,0.0,0.5,0.5,0.000,0.060,22273,7280,48.0,0.681,200.0,400.0,199.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.738,32.7,-7.795,52.7,44.2,21.0,30.7,19.4,19.4,19.4,19.4,21.0,30.0,19.9,19.9,19.9,19.9,47.66,51.52,32.55,32.54,51.60,51.60,0.65,47.01,47.35,0.31,5.30,166,6,0.0,0.0,0,
16.6.2026,23:27:46.296,4116,8886,31.6,3506,2585,57.5,1.3,6912,89,0.711,0.706,0.713,0.713,0.713,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,110.0,290.0,191.5,160.5,235.7,0.7,0.7,0.8,0.6,110.0,4.9,17.2,12.7,3.7,6.0,0.0,0.0,0.0,0.0,17.2,4.9,5.0,13.5,9.0,7.0,10.3,0.0,0.0,0.0,0.0,5.0,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,81.6,49.2,47.9,48.0,48.3,48.9,47.8,47.1,48.8,0.780,0.803,1.281,1.695,0.851,2.182,3.261,0.186,0.234,0.508,0.002,0.001,1.624,0.730,2.354,6.123,562.6,562.6,6.2,14.0,27.9,40.8,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,1.7,1.7,0.000,0.012,22273,7280,47.0,0.681,200.0,400.0,199.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.738,32.7,-3.249,52.7,106.0,21.1,30.4,19.5,19.5,19.5,19.5,21.1,30.0,19.8,19.8,19.8,19.8,47.41,51.31,32.87,32.74,51.40,51.40,0.63,46.78,47.09,0.32,5.50,166,6,0.0,0.0,0,
16.6.2026,23:27:48.281,4115,8887,31.6,3505,2586,57.5,1.3,6912,89,0.713,0.713,0.713,0.713,0.713,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,107.0,306.8,342.6,109.7,93.6,0.8,0.8,0.8,0.8,107.0,6.6,19.2,19.4,6.1,6.0,0.5,0.5,0.5,0.5,19.4,6.6,5.0,14.4,16.1,5.0,4.2,0.0,0.0,0.0,0.0,5.0,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,78.2,48.7,47.4,47.4,47.7,47.6,47.4,47.0,48.0,0.736,0.777,0.713,1.239,0.733,1.598,2.386,0.061,0.184,0.057,0.001,0.000,1.000,0.597,1.597,6.105,494.9,494.9,4.6,11.2,24.4,40.7,N„o,N„o,N„o,3300,39,82.0,100.0,N„o,N„o,42375,86075,0.0,0.7,0.7,0.000,0.007,22273,7280,47.0,0.682,200.0,400.0,199.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.730,32.7,-3.650,52.7,94.2,23.5,59.9,19.6,19.5,19.5,19.5,23.5,55.6,19.9,19.9,19.9,19.9,42.55,51.13,16.64,15.36,51.15,51.15,0.65,41.90,42.24,0.31,8.16,166,6,0.0,0.0,0,
16.6.2026,23:27:50.264,4430,8573,34.0,3736,2354,61.3,1.3,6912,89,0.950,1.306,0.831,0.831,0.831,2110.1,1641.5,3693.3,1552.8,1552.8,99.8,418.1,580.1,1108.3,1002.5,650.5,0.7,0.7,0.9,0.7,418.1,16.6,22.1,46.3,41.1,23.7,0.0,0.0,0.0,0.0,46.3,16.6,19.4,25.6,51.7,47.5,30.6,0.0,0.0,0.0,0.0,19.4,21.1,16.4,37.0,15.6,15.6,1197.8,12.00,17,17,17,39,56,421,2,85.8,49.4,47.0,49.7,50.3,53.4,47.8,47.4,49.2,0.886,0.772,1.325,4.580,0.942,2.346,6.167,0.656,1.057,1.563,0.001,0.002,4.503,0.762,5.265,6.085,496.0,496.0,6.7,25.0,21.9,40.6,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,2.4,2.4,0.000,0.018,22273,7280,46.0,0.681,200.0,400.0,199.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.730,32.7,-6.805,52.7,50.5,22.9,53.0,19.4,19.4,19.4,19.4,23.0,53.8,19.9,19.9,19.9,19.9,43.65,51.71,18.84,17.16,51.74,51.74,0.67,42.99,43.32,0.33,10.75,166,6,0.0,0.0,0,
16.6.2026,23:27:52.262,4431,8571,34.0,3781,2310,62.0,1.3,6912,89,1.070,1.312,0.831,1.306,0.831,2135.0,1641.5,3693.3,1641.5,1563.8,99.8,524.8,607.4,1271.9,995.7,1312.8,6.3,3.2,0.7,0.7,524.8,19.4,20.9,44.9,38.3,49.1,1.3,0.0,0.3,0.3,49.1,19.4,24.8,28.0,60.1,47.3,62.4,0.3,0.1,0.0,0.0,24.8,21.4,16.4,37.0,16.4,15.7,1197.8,12.00,17,17,17,39,56,421,2,82.5,51.3,47.5,51.8,54.6,55.0,49.1,48.5,50.6,0.956,0.815,1.319,5.696,1.094,5.188,9.306,1.046,2.105,2.068,0.008,0.004,6.041,0.946,6.987,6.116,610.0,610.0,14.8,31.1,26.7,40.8,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,0.8,0.8,0.000,0.044,22273,7280,47.0,0.680,200.0,400.0,199.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.714,32.6,-8.273,52.7,41.4,21.4,30.6,19.5,19.5,19.5,19.5,21.4,30.0,20.0,20.0,20.0,20.0,46.75,51.65,32.63,32.54,51.68,51.68,0.69,46.06,46.37,0.39,7.24,166,6,0.0,0.0,0,
16.6.2026,23:27:54.268,4430,8572,34.0,3781,2309,62.0,1.3,6912,89,1.073,1.306,1.312,0.838,0.838,2645.2,3693.3,3693.3,1641.5,1552.8,99.8,469.8,908.3,1169.5,726.0,869.4,13.5,69.9,1.1,0.7,469.8,17.4,32.6,42.4,25.8,32.8,0.0,4.5,1.1,0.3,42.4,17.4,22.1,42.2,55.6,34.0,41.3,0.6,3.3,0.0,0.0,22.1,26.5,37.0,37.0,16.4,15.6,1197.8,12.00,17,17,17,39,56,421,2,79.5,51.3,47.7,51.7,54.6,54.5,49.3,48.5,50.7,0.944,0.809,1.300,5.353,1.074,5.385,8.828,0.946,2.044,1.651,0.087,0.004,5.628,0.925,6.553,6.144,593.3,593.3,15.4,29.5,29.8,41.0,N„o,N„o,N„o,3300,40,82.0,100.0,N„o,N„o,42375,86075,0.0,1.4,1.4,0.000,0.004,22273,7280,47.0,0.680,200.0,400.0,199.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.706,32.5,-8.046,52.7,42.5,23.2,53.3,19.7,19.7,19.7,19.7,23.1,54.5,20.0,20.0,20.0,20.0,43.16,50.74,18.76,17.57,50.78,50.78,0.65,42.50,42.84,0.32,8.51,166,6,0.0,0.0,0,
16.6.2026,23:27:56.264,4431,8571,34.0,3782,2309,62.0,1.3,6912,89,1.130,1.300,1.119,1.069,1.031,2291.7,2345.8,3693.3,1563.8,1563.8,99.8,472.8,715.2,1262.7,975.6,818.5,7.4,1.1,0.6,1.0,472.8,17.4,25.6,43.3,35.5,32.8,1.4,0.3,0.0,0.3,43.3,17.4,22.4,33.5,60.0,46.2,38.9,0.3,0.0,0.0,0.0,22.4,23.0,23.5,37.0,15.7,15.7,1197.8,12.00,17,17,17,39,56,421,2,77.0,51.9,48.1,51.9,55.4,54.4,49.5,48.5,51.0,0.944,0.810,1.319,5.434,1.056,5.422,8.967,1.016,2.299,1.750,0.009,0.004,5.762,0.908,6.670,6.173,594.6,594.6,15.5,30.0,31.9,41.2,N„o,N„o,N„o,3300,39,82.0,100.0,N„o,N„o,42375,86075,0.0,0.8,0.8,0.000,0.030,22273,7280,44.0,0.680,200.0,400.0,199.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.699,32.5,-8.258,52.7,41.4,20.9,29.6,19.6,19.6,19.6,19.6,20.9,28.9,20.0,20.0,20.0,20.0,47.80,51.08,33.71,32.75,51.10,51.10,0.67,47.13,47.45,0.35,4.65,166,6,0.0,0.0,0,
16.6.2026,23:27:58.256,4430,8572,34.0,3781,2309,62.0,1.3,6912,89,1.066,1.300,1.288,0.838,0.838,2648.0,3693.3,3693.3,1641.5,1563.8,99.8,474.1,1027.8,1203.4,650.2,899.8,3.9,5.7,0.8,0.8,474.1,17.2,34.9,42.6,24.8,35.2,0.0,0.3,0.0,0.1,42.6,17.2,22.3,47.3,57.1,30.6,42.7,0.2,0.3,0.0,0.0,22.3,26.5,37.0,37.0,16.4,15.7,1197.8,12.00,17,17,17,39,56,421,2,83.8,52.2,48.3,52.2,56.1,54.0,49.8,48.7,51.3,0.948,0.811,1.319,5.441,1.100,5.410,9.019,0.990,2.409,1.534,0.011,0.004,5.753,0.953,6.705,6.200,600.0,600.0,15.5,30.1,33.1,41.3,N„o,N„o,N„o,3400,40,82.0,100.0,N„o,N„o,42375,86075,0.0,2.2,2.2,0.000,0.010,22273,7280,44.0,0.680,200.0,400.0,199.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,125,23,8.0,122,0.0,7.850,5.699,32.5,-7.881,52.7,43.4,20.9,29.5,19.7,19.7,19.7,19.7,20.9,28.9,20.0,20.0,20.0,20.0,47.85,50.64,33.87,32.83,50.65,50.65,0.77,47.08,47.50,0.35,4.59,166,6,0.0,0.0,0,
