Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","Core 0 Rel√≥gio [MHz]","Core 1 Rel√≥gio [MHz]","Core 2 Rel√≥gio [MHz]","Core 3 Rel√≥gio (perf #1) [MHz]","Rel√≥gio de barramento [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","Core 0 T0 Rel√≥gio efetivo [MHz]","Core 0 T1 Rel√≥gio efetivo [MHz]","Core 1 T0 Rel√≥gio efetivo [MHz]","Core 1 T1 Rel√≥gio efetivo [MHz]","Core 2 T0 Rel√≥gio efetivo [MHz]","Core 2 T1 Rel√≥gio efetivo [MHz]","Core 3 T0 Rel√≥gio efetivo [MHz]","Core 3 T1 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","Core 0 T0 Uso [%]","Core 0 T1 Uso [%]","Core 1 T0 Uso [%]","Core 1 T1 Uso [%]","Core 2 T0 Uso [%]","Core 2 T1 Uso [%]","Core 3 T0 Uso [%]","Core 3 T1 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","Core 0 T0 Utiliza√ß√£o [%]","Core 0 T1 Utiliza√ß√£o [%]","Core 1 T0 Utiliza√ß√£o [%]","Core 1 T1 Utiliza√ß√£o [%]","Core 2 T0 Utiliza√ß√£o [%]","Core 2 T1 Utiliza√ß√£o [%]","Core 3 T0 Utiliza√ß√£o [%]","Core 3 T1 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","Core 0 Rela√ß√£o [x]","Core 1 Rela√ß√£o [x]","Core 2 Rela√ß√£o [x]","Core 3 Rela√ß√£o [x]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [¬∞C]","CPU SOC [¬∞C]","APU GFX [¬∞C]","Temperaturas centrais (avg) [¬∞C]","Core0 [¬∞C]","Core1 [¬∞C]","Core2 [¬∞C]","Core3 [¬∞C]","L3 Cache [¬∞C]","Tens√£o do n√∫cleo da CPU (SVI2 TFN) [V]","SoC Voltagem (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","Corrente do n√∫cleo da CPU (SVI2 TFN) [A]","Corrente do SoC (SVI2 TFN) [A]","CPU TDC [A]","Pot√™ncia total da CPU [W]","Pot√™ncia dos n√∫cleos (avg) [W]","Core 0 Pot√™ncia [W]","Core 1 Pot√™ncia [W]","Core 2 Pot√™ncia [W]","Core 3 Pot√™ncia [W]","CPU Pot√™ncia do n√∫cleo (SVI2 TFN) [W]","Pot√™ncia da SoC CPU (SVI2 TFN) [W]","Core+SoC Pot√™ncia (SVI2 TFN) [W]","APU STAPM [W]","Infinity Fabric Rel√≥gio (FCLK) [MHz]","Rel√≥gio do controlador de mem√≥ria (UCLK) [MHz]","Limite de CPU TDC [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Estrangulamento t√©rmico (HTC) [Yes/No]","Estrangulamento t√©rmico (PROCHOT CPU) [Yes/No]","Estrangulamento t√©rmico (PROCHOT EXT) [Yes/No]","CPU [RPM]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","GPU Core Voltage (VDDCR_GFX) [V]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","GPU SoC Rel√≥gio [MHz]","GPU VCN Rel√≥gio [MHz]","Utiliza√ß√£o de GPU [%]","Utiliza√ß√£o de D3D GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","GPU Video Decode 0 Uso [%]","GPU Computing (High Priority Compute) Uso [%]","GPU Computing (Compute 0) Uso [%]","GPU Computing (Compute 1) Uso [%]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Uso de mem√≥ria GPU [MB]","Taxa de quadros [FPS]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []",
21.6.2026,14:57:40.098,4029,8973,30.9,2707,3383,44.4,2.6,6912,176,1.000,0.994,1.000,1.006,1.000,2857.3,2695.1,3119.4,3119.4,2495.5,99.8,197.2,328.0,238.6,244.7,197.2,256.8,64.7,178.1,69.3,197.2,6.6,12.0,8.1,7.4,6.5,8.2,1.6,6.4,2.4,12.0,6.6,8.5,15.2,11.2,9.9,8.7,10.5,2.3,7.5,3.0,8.5,28.6,27.0,31.2,31.2,25.0,1197.8,12.00,17,17,17,39,56,421,2,49.6,45.8,43.8,44.9,45.1,44.7,45.3,44.4,45.7,0.874,0.838,1.000,3.647,1.289,2.769,6.634,0.379,0.512,0.401,0.346,0.257,3.407,1.119,4.526,2.605,818.7,818.7,7.9,24.9,29.0,19.3,N„o,N„o,N„o,2400,43,82.0,100.0,N„o,N„o,42575,86457,0.1,0.1,0.2,0.182,0.004,79402,74392,43.0,0.681,200.0,933.0,199.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,142,25,8.0,143,0.0,7.850,17.544,100.0,0.000,52.7,29.5,71.4,14.8,14.8,14.8,14.8,29.5,60.3,15.0,15.0,15.0,15.0,33.90,67.63,14.02,13.32,67.81,67.81,0.84,33.06,33.71,0.19,15.41,21,4,0.0,0.0,0,
21.6.2026,14:57:42.126,4037,8965,31.0,2710,3380,44.5,2.6,6912,176,1.003,1.056,0.981,0.988,0.988,2672.7,2515.5,3144.3,2515.5,2515.5,99.8,465.4,508.2,254.4,914.4,467.6,624.5,135.1,526.5,292.5,465.4,16.1,18.3,9.6,30.3,14.7,23.1,4.0,19.2,9.3,30.3,16.1,21.9,23.0,11.9,44.1,21.7,30.0,6.2,24.5,13.6,21.9,26.8,25.2,31.5,25.2,25.2,1197.8,12.00,17,17,17,39,56,421,2,49.1,47.4,44.4,47.4,47.0,48.3,47.2,46.9,47.9,0.932,0.874,1.013,6.170,1.559,5.434,9.925,0.980,0.809,1.357,0.877,0.879,6.092,1.405,7.497,2.668,893.6,893.6,15.5,36.7,32.7,19.8,N„o,N„o,N„o,2400,43,82.0,100.0,N„o,N„o,42575,86457,0.0,0.7,0.7,0.000,1.690,79402,74395,44.0,0.681,200.0,933.0,199.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,139,26,8.0,139,0.0,7.850,17.544,100.0,0.000,52.7,42.0,64.2,6.4,4.8,4.6,4.6,41.9,60.4,6.4,4.8,4.6,4.6,23.82,156.48,15.54,15.48,215.98,215.98,0.62,23.19,23.63,0.19,12.03,21,4,0.0,0.0,0,
21.6.2026,14:57:44.136,4038,8964,31.0,2711,3379,44.5,2.6,6912,176,1.072,1.006,1.094,1.094,1.094,1978.4,1475.1,2146.1,2146.1,2146.1,99.8,223.8,312.0,215.8,511.8,104.4,318.3,49.9,194.0,84.3,223.8,7.3,10.6,6.7,16.7,3.4,11.2,1.7,7.0,1.1,16.7,7.3,10.2,13.8,9.8,24.1,4.5,14.8,2.2,8.6,3.6,10.2,19.8,14.8,21.5,21.5,21.5,1197.8,12.00,17,17,17,39,56,421,2,48.0,46.9,44.7,46.3,46.3,46.5,46.4,45.9,47.0,0.915,0.850,1.013,4.277,1.321,4.885,7.444,0.464,0.491,0.627,0.433,0.305,4.028,1.163,5.192,2.727,849.3,849.3,14.0,27.6,34.4,20.2,N„o,N„o,N„o,2400,45,82.0,100.0,N„o,N„o,42575,86457,0.0,0.1,0.1,0.000,0.016,79402,74395,45.0,0.681,200.0,933.0,199.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,141,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,21.2,70.9,1.9,1.7,1.7,1.7,21.2,60.6,2.0,1.7,1.7,1.7,47.08,513.57,14.17,13.82,583.72,583.72,0.66,46.41,46.88,0.19,61.58,21,4,0.0,0.0,0,
21.6.2026,14:57:46.120,4112,8891,31.6,2790,3300,45.8,2.6,6912,176,0.998,0.994,1.000,1.006,0.994,2339.5,3119.4,2079.6,2079.6,2079.6,99.8,721.2,735.7,537.2,682.2,650.5,967.0,721.0,851.4,624.4,721.2,24.3,25.8,18.4,22.8,22.1,31.7,23.4,29.5,20.9,31.7,24.3,33.6,34.1,25.2,31.6,30.2,45.3,33.8,39.7,29.1,33.6,23.4,31.2,20.8,20.8,20.8,1197.8,12.00,17,17,17,39,56,421,2,55.5,49.0,45.4,49.2,49.1,49.4,49.6,48.5,49.5,0.967,0.913,1.013,7.616,1.790,6.247,11.691,1.337,1.155,1.240,1.602,1.353,7.564,1.694,9.258,2.792,987.5,987.5,17.8,43.4,37.0,20.7,N„o,N„o,N„o,2400,43,82.0,100.0,N„o,N„o,42575,86457,0.1,0.4,0.4,0.202,0.335,79402,74395,45.0,0.681,200.0,933.0,199.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,152,33,8.0,146,0.0,7.850,17.544,100.0,0.000,52.7,6.0,88.0,1.6,1.6,1.6,1.6,6.0,60.1,1.6,1.6,1.6,1.6,166.72,613.77,11.38,11.15,633.08,633.08,1.50,165.22,166.52,0.20,178.47,21,4,0.0,0.0,0,
21.6.2026,14:57:48.122,4068,8935,31.2,2741,3349,45.0,2.6,6912,176,1.081,1.025,1.100,1.100,1.100,2311.4,1519.5,2575.4,2575.4,2575.4,99.8,394.2,864.6,321.5,710.2,287.5,308.8,245.9,306.0,109.3,394.2,13.4,28.8,10.7,22.9,9.1,11.1,8.2,11.8,4.8,28.8,13.4,18.2,40.5,14.9,33.2,12.9,14.2,10.9,14.0,5.0,18.2,23.2,15.2,25.8,25.8,25.8,1197.8,12.00,17,17,17,39,56,421,2,53.4,49.0,46.0,48.5,49.3,48.8,48.2,47.5,49.1,0.938,0.918,1.013,5.389,1.581,6.399,9.271,0.874,1.316,1.044,0.608,0.528,5.434,1.504,6.938,2.873,944.8,944.8,18.3,34.4,40.6,21.3,N„o,N„o,N„o,2400,44,82.0,100.0,N„o,N„o,42575,86457,0.0,0.2,0.2,0.000,0.129,79402,74396,46.0,0.682,200.0,933.0,199.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,141,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,6.0,88.0,1.6,1.6,1.6,1.6,6.0,60.1,1.6,1.6,1.6,1.6,166.72,613.77,11.38,11.15,633.08,633.08,1.50,165.22,166.52,0.20,178.47,21,4,0.1,0.0,0,
21.6.2026,14:57:50.136,4061,8941,31.2,2725,3365,44.7,2.6,6912,176,1.005,1.000,1.000,1.000,1.019,2682.7,2146.1,3219.2,2146.1,3219.2,99.8,252.3,195.4,82.6,465.5,55.7,301.6,28.7,457.9,430.9,252.3,7.3,7.5,2.3,9.3,0.9,8.2,1.3,15.5,13.2,15.5,7.3,11.0,8.9,3.9,13.0,2.3,15.1,1.3,21.9,21.5,11.0,26.9,21.5,32.2,21.5,32.2,1197.8,12.00,17,17,17,39,56,421,2,51.9,48.1,46.0,47.7,47.3,47.7,47.6,48.1,48.3,0.830,0.838,1.013,3.657,1.180,3.719,6.838,0.656,0.352,0.728,0.510,1.033,3.826,1.028,4.854,2.916,800.4,800.4,10.6,25.5,37.5,21.6,N„o,N„o,N„o,2400,44,82.0,100.0,N„o,N„o,42575,86457,0.0,0.2,0.2,0.000,0.055,79402,74396,45.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,6.0,88.0,1.6,1.6,1.6,1.6,6.0,60.1,1.6,1.6,1.6,1.6,166.72,613.77,11.38,11.15,633.08,633.08,1.50,165.22,166.52,0.20,178.47,21,4,0.0,0.0,0,
21.6.2026,14:57:52.147,4079,8923,31.3,2746,3344,45.0,2.6,6912,176,1.164,1.188,1.188,1.262,1.019,2146.1,1597.1,1597.1,1796.8,3593.5,99.8,569.0,170.5,109.8,554.6,129.5,80.4,70.8,1870.0,1566.7,569.0,16.8,6.7,4.0,21.8,3.8,4.2,1.9,51.0,41.1,51.0,16.8,26.5,7.6,5.1,34.9,5.1,3.4,2.9,83.3,69.4,26.5,21.5,16.0,16.0,18.0,36.0,1197.8,12.00,17,17,17,39,56,421,2,54.5,50.9,46.5,51.6,48.7,53.3,48.3,55.9,51.2,1.141,0.912,1.106,7.922,1.590,6.621,12.877,1.372,0.479,1.021,0.176,3.813,9.094,1.495,10.589,2.991,1028.6,1028.6,18.9,47.9,40.9,22.2,N„o,N„o,N„o,2400,43,82.0,100.0,N„o,N„o,42575,86457,0.0,0.3,0.3,0.013,0.052,79402,74396,47.0,0.680,200.0,1200.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,6.0,88.0,1.6,1.6,1.6,1.6,6.0,60.1,1.6,1.6,1.6,1.6,166.72,613.77,11.38,11.15,633.08,633.08,1.50,165.22,166.52,0.20,178.47,21,4,0.0,0.0,0,
21.6.2026,14:57:54.155,4105,8898,31.5,2782,3308,45.6,2.6,6912,176,1.028,1.000,1.006,1.100,1.006,2311.4,1519.5,2575.4,2575.4,2575.4,99.8,350.6,233.6,104.2,233.2,75.5,135.8,74.3,1102.8,845.2,350.6,10.2,7.6,3.2,7.8,1.7,4.1,2.9,30.7,23.3,30.7,10.2,16.3,10.4,4.4,10.9,3.3,6.0,3.3,52.2,39.8,16.3,23.2,15.2,25.8,25.8,25.8,1197.8,12.00,17,17,17,39,56,421,2,54.4,50.9,47.2,50.7,49.0,51.4,48.8,53.6,51.3,0.999,0.862,1.006,5.616,1.369,7.036,9.921,1.042,0.398,0.434,0.320,3.016,6.372,1.221,7.593,3.086,872.5,872.5,20.1,36.7,45.5,22.9,N„o,N„o,N„o,2600,43,82.0,100.0,N„o,N„o,42575,86457,0.0,0.2,0.2,0.032,0.055,79402,74396,47.0,0.680,200.0,933.0,199.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,142,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,6.0,88.0,1.6,1.6,1.6,1.6,6.0,60.1,1.6,1.6,1.6,1.6,166.72,613.77,11.38,11.15,633.08,633.08,1.50,165.22,166.52,0.20,178.47,21,4,0.0,0.0,0,
21.6.2026,14:57:56.160,4114,8888,31.6,2784,3306,45.7,2.6,6912,176,1.017,1.019,1.025,1.013,1.013,2661.9,3194.2,3194.2,2129.5,2129.5,99.8,537.4,327.6,214.6,292.5,374.9,1247.7,1482.7,273.6,85.7,537.4,16.1,11.8,6.2,10.0,11.0,36.7,40.6,9.6,3.1,40.6,16.1,25.3,15.0,9.9,12.9,17.6,59.7,70.7,12.6,3.8,25.3,26.7,32.0,32.0,21.3,21.3,1197.8,12.00,17,17,17,39,56,421,2,55.0,51.0,47.5,51.0,51.0,49.8,54.9,48.3,51.7,1.184,0.841,1.025,7.118,1.271,5.950,11.730,1.323,0.667,0.786,3.441,0.399,8.421,1.116,9.536,3.151,796.9,796.9,17.0,43.6,44.8,23.3,N„o,N„o,N„o,2700,43,82.0,100.0,N„o,N„o,42575,86457,0.0,0.1,0.1,0.000,0.064,79402,74396,44.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,6.0,88.0,1.6,1.6,1.6,1.6,6.0,60.1,1.6,1.6,1.6,1.6,166.72,613.77,11.38,11.15,633.08,633.08,1.50,165.22,166.52,0.20,178.47,21,4,0.0,0.0,0,
21.6.2026,14:57:58.184,4136,8866,31.8,2812,3279,46.1,2.6,6912,176,1.017,1.056,1.013,1.006,0.994,2505.5,2495.5,2495.5,2515.5,2515.5,99.8,236.5,274.7,126.7,428.0,181.4,340.5,101.7,320.2,118.6,236.5,8.4,10.2,4.7,14.3,6.9,11.9,4.2,11.6,4.0,14.3,8.4,10.9,12.5,5.7,20.7,8.0,15.5,4.4,14.8,5.2,10.9,25.1,25.0,25.0,25.2,25.2,1197.8,12.00,17,17,17,39,56,421,2,52.6,49.8,47.7,49.0,49.1,49.5,49.1,48.4,49.8,0.864,0.851,0.994,3.867,1.350,5.256,7.044,0.454,0.391,0.553,0.464,0.408,3.598,1.207,4.805,3.218,834.2,834.2,15.0,26.1,44.1,23.8,N„o,N„o,N„o,2800,43,82.0,100.0,N„o,N„o,42575,86457,0.0,0.1,0.1,0.000,0.020,79402,74396,47.0,0.680,200.0,933.0,199.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,148,27,8.0,148,0.0,7.850,17.544,100.0,0.000,52.7,2.6,60.7,0.7,0.7,0.7,0.7,2.6,58.4,0.7,0.7,0.7,0.7,378.90,1390.47,16.46,16.00,1432.42,1432.42,0.82,378.11,378.72,0.17,712.13,21,4,0.0,0.0,0,
