Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","Core 0 Rel√≥gio [MHz]","Core 1 Rel√≥gio [MHz]","Core 2 Rel√≥gio [MHz]","Core 3 Rel√≥gio (perf #1) [MHz]","Rel√≥gio de barramento [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","Core 0 T0 Rel√≥gio efetivo [MHz]","Core 0 T1 Rel√≥gio efetivo [MHz]","Core 1 T0 Rel√≥gio efetivo [MHz]","Core 1 T1 Rel√≥gio efetivo [MHz]","Core 2 T0 Rel√≥gio efetivo [MHz]","Core 2 T1 Rel√≥gio efetivo [MHz]","Core 3 T0 Rel√≥gio efetivo [MHz]","Core 3 T1 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","Core 0 T0 Uso [%]","Core 0 T1 Uso [%]","Core 1 T0 Uso [%]","Core 1 T1 Uso [%]","Core 2 T0 Uso [%]","Core 2 T1 Uso [%]","Core 3 T0 Uso [%]","Core 3 T1 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","Core 0 T0 Utiliza√ß√£o [%]","Core 0 T1 Utiliza√ß√£o [%]","Core 1 T0 Utiliza√ß√£o [%]","Core 1 T1 Utiliza√ß√£o [%]","Core 2 T0 Utiliza√ß√£o [%]","Core 2 T1 Utiliza√ß√£o [%]","Core 3 T0 Utiliza√ß√£o [%]","Core 3 T1 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","Core 0 Rela√ß√£o [x]","Core 1 Rela√ß√£o [x]","Core 2 Rela√ß√£o [x]","Core 3 Rela√ß√£o [x]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [¬∞C]","CPU SOC [¬∞C]","APU GFX [¬∞C]","Temperaturas centrais (avg) [¬∞C]","Core0 [¬∞C]","Core1 [¬∞C]","Core2 [¬∞C]","Core3 [¬∞C]","L3 Cache [¬∞C]","Tens√£o do n√∫cleo da CPU (SVI2 TFN) [V]","SoC Voltagem (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","Corrente do n√∫cleo da CPU (SVI2 TFN) [A]","Corrente do SoC (SVI2 TFN) [A]","CPU TDC [A]","Pot√™ncia total da CPU [W]","Pot√™ncia dos n√∫cleos (avg) [W]","Core 0 Pot√™ncia [W]","Core 1 Pot√™ncia [W]","Core 2 Pot√™ncia [W]","Core 3 Pot√™ncia [W]","CPU Pot√™ncia do n√∫cleo (SVI2 TFN) [W]","Pot√™ncia da SoC CPU (SVI2 TFN) [W]","Core+SoC Pot√™ncia (SVI2 TFN) [W]","APU STAPM [W]","Infinity Fabric Rel√≥gio (FCLK) [MHz]","Rel√≥gio do controlador de mem√≥ria (UCLK) [MHz]","Limite de CPU TDC [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Estrangulamento t√©rmico (HTC) [Yes/No]","Estrangulamento t√©rmico (PROCHOT CPU) [Yes/No]","Estrangulamento t√©rmico (PROCHOT EXT) [Yes/No]","CPU [RPM]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","GPU Core Voltage (VDDCR_GFX) [V]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","GPU SoC Rel√≥gio [MHz]","GPU VCN Rel√≥gio [MHz]","Utiliza√ß√£o de GPU [%]","Utiliza√ß√£o de D3D GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","GPU Video Decode 0 Uso [%]","GPU Computing (High Priority Compute) Uso [%]","GPU Computing (Compute 0) Uso [%]","GPU Computing (Compute 1) Uso [%]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Uso de mem√≥ria GPU [MB]","Taxa de quadros [FPS]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []",
21.6.2026,13:41:2.302,4097,8905,31.5,2798,3292,45.9,2.8,6912,193,0.977,0.738,1.056,1.056,1.056,1696.9,1696.9,1696.9,1696.9,1696.9,99.8,102.7,212.1,17.6,66.9,137.5,109.4,63.2,58.5,156.4,102.7,4.4,8.4,1.8,3.8,5.1,5.5,2.3,2.1,6.3,8.4,4.4,4.5,9.8,0.7,2.9,5.7,4.8,2.4,2.4,6.9,4.5,17.0,17.0,17.0,17.0,17.0,1197.8,12.00,17,17,17,39,56,421,2,48.2,47.3,45.7,46.3,46.3,46.4,46.5,46.1,47.0,0.748,0.834,1.031,1.945,1.083,2.055,4.579,0.191,0.168,0.216,0.170,0.210,1.710,0.946,2.657,3.878,755.5,755.5,5.9,17.1,28.8,28.7,N„o,N„o,N„o,2900,42,82.0,100.0,N„o,N„o,42575,86456,0.0,0.0,0.0,0.000,0.000,78448,74175,46.0,0.681,200.0,933.0,199.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,144,24,8.0,145,0.0,7.850,17.544,100.0,0.000,52.7,3.3,14.4,1.8,1.8,1.8,1.8,3.3,14.1,1.8,1.8,1.8,1.8,307.12,545.10,69.14,64.77,549.95,549.95,0.56,306.53,306.90,0.22,249.57,20,4,0.0,0.0,0,
21.6.2026,13:41:4.300,4102,8900,31.5,2798,3292,45.9,2.8,6912,193,0.745,0.750,0.744,0.744,0.744,1366.3,1272.7,1397.5,1397.5,1397.5,99.8,335.5,531.0,195.7,362.1,563.2,434.2,89.0,291.0,217.8,335.5,11.5,18.6,6.9,11.8,17.8,15.4,3.1,11.1,7.0,18.6,11.5,15.4,24.3,9.1,16.6,26.5,19.9,4.0,13.3,9.8,15.4,13.7,12.8,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,49.4,48.2,45.8,47.8,47.9,48.5,47.7,47.3,48.5,0.927,0.861,1.031,5.213,1.429,3.558,8.635,0.737,0.736,1.010,0.611,0.592,5.081,1.275,6.356,3.902,869.0,869.0,10.2,32.1,28.7,28.9,N„o,N„o,N„o,2900,44,82.0,100.0,N„o,N„o,42575,86456,3.0,0.0,3.0,1.790,0.002,78452,74175,45.0,0.681,200.0,933.0,199.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,142,24,8.0,143,0.0,7.850,17.544,100.0,0.000,52.7,23.6,64.2,4.6,4.0,4.0,4.0,23.6,60.4,4.6,4.1,4.0,4.0,42.41,218.72,15.56,15.52,250.56,250.56,1.44,40.97,42.21,0.21,37.28,20,4,0.0,0.0,0,
21.6.2026,13:41:6.309,4106,8897,31.5,2808,3282,46.1,2.8,6912,193,0.750,0.750,0.750,0.750,0.750,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,313.0,371.7,80.4,446.6,282.5,498.8,207.4,295.3,321.6,313.0,10.3,14.1,2.5,15.6,8.1,17.1,5.7,9.8,9.5,17.1,10.3,14.4,17.0,3.6,20.9,12.6,23.1,9.4,13.6,14.6,14.4,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,49.5,48.7,46.3,48.4,48.2,48.9,48.4,47.9,49.1,0.931,0.859,1.031,5.117,1.437,5.477,8.593,0.712,0.497,0.806,0.834,0.709,5.016,1.278,6.293,3.957,867.9,867.9,15.6,31.9,33.0,29.3,N„o,N„o,N„o,3000,43,82.0,100.0,N„o,N„o,42575,86456,0.5,1.6,2.1,0.509,1.673,78453,74178,42.0,0.681,200.0,933.0,199.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,140,26,8.0,140,0.0,7.850,17.544,100.0,0.000,52.7,12.2,64.0,3.3,3.2,3.2,3.2,12.2,60.3,3.3,3.2,3.2,3.2,81.75,305.15,15.61,15.61,316.77,316.77,1.04,80.70,81.56,0.18,60.85,20,4,0.0,0.0,0,
21.6.2026,13:41:8.312,4102,8901,31.5,2807,3283,46.0,2.8,6912,193,0.994,0.994,0.981,1.000,1.000,2412.6,1475.1,3144.3,2515.5,2515.5,99.8,221.0,377.4,137.4,211.7,105.0,600.3,118.2,149.9,68.1,221.0,7.7,13.3,4.3,7.0,4.1,20.1,3.6,6.2,2.9,20.1,7.7,10.0,17.3,6.1,9.6,4.6,28.0,5.1,6.7,2.8,10.0,24.2,14.8,31.5,25.2,25.2,1197.8,12.00,17,17,17,39,56,421,2,49.1,48.4,46.4,47.6,48.0,47.5,48.2,46.7,48.3,0.891,0.850,1.006,3.741,1.309,4.194,6.895,0.435,0.458,0.322,0.744,0.218,3.531,1.158,4.688,3.993,830.0,830.0,12.0,25.7,33.1,29.6,N„o,N„o,N„o,3000,42,82.0,100.0,N„o,N„o,42575,86456,0.0,0.5,0.5,0.000,0.067,78453,74178,46.0,0.681,200.0,933.0,199.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,142,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,19.7,72.8,2.0,1.7,1.7,1.7,19.6,60.3,2.0,1.7,1.7,1.7,50.87,508.79,13.78,13.61,602.10,602.10,0.62,50.25,50.68,0.19,69.58,20,4,0.0,0.0,0,
21.6.2026,13:41:10.326,4178,8824,32.1,2884,3206,47.3,2.8,6912,193,1.000,1.006,0.994,1.006,0.994,2639.0,3219.2,2096.2,3144.3,2096.2,99.8,697.7,1027.1,398.9,722.6,596.9,862.8,627.8,897.2,448.7,697.7,23.5,35.2,13.4,24.2,20.8,29.4,20.9,30.6,13.7,35.2,23.5,32.5,48.3,18.3,33.5,27.9,39.6,29.7,42.3,20.6,32.5,26.4,32.2,21.0,31.5,21.0,1197.8,12.00,17,17,17,39,56,421,2,57.0,50.5,46.9,50.5,50.8,50.8,50.6,49.9,50.8,0.968,0.917,0.994,7.506,1.776,5.887,11.607,1.334,1.322,1.261,1.427,1.326,7.503,1.691,9.194,4.041,978.6,978.6,16.8,43.2,35.6,29.9,N„o,N„o,N„o,3100,43,82.0,100.0,N„o,N„o,42575,86456,1.6,0.8,2.4,0.934,0.292,78454,74179,47.0,0.681,200.0,933.0,199.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,153,33,8.0,153,0.0,7.850,17.544,100.0,0.000,52.7,7.8,60.8,1.6,1.6,1.6,1.6,7.8,60.2,1.6,1.5,1.5,1.5,128.62,616.26,16.43,16.43,644.91,644.91,1.72,126.90,128.41,0.20,132.75,20,4,0.0,0.0,0,
21.6.2026,13:41:12.336,4137,8865,31.8,2823,3268,46.3,2.8,6912,193,0.789,0.906,0.750,0.750,0.750,2770.0,2770.0,2770.0,2770.0,2770.0,99.8,408.0,510.8,330.4,341.6,312.1,936.6,262.0,318.3,252.3,408.0,13.2,16.4,10.6,10.0,9.8,30.8,8.9,10.4,8.8,30.8,13.2,19.0,22.9,15.4,15.6,14.5,44.8,12.1,14.8,11.8,19.0,27.8,27.8,27.8,27.8,27.8,1197.8,12.00,17,17,17,39,56,421,2,55.0,50.8,47.4,49.9,50.3,49.9,50.7,48.7,50.7,0.960,0.922,1.200,5.834,1.855,6.099,9.960,0.894,0.844,0.722,1.384,0.628,5.794,1.744,7.538,4.108,1023.5,1023.5,17.4,36.9,39.4,30.4,N„o,N„o,N„o,3100,41,82.0,100.0,N„o,N„o,42575,86456,0.1,0.6,0.6,0.033,0.107,78454,74179,47.0,0.682,200.0,1200.0,199.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,142,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,34.4,73.3,5.3,4.7,4.6,4.6,34.3,61.5,5.4,4.7,4.6,4.6,29.11,187.15,13.58,13.57,216.86,216.86,1.20,27.91,28.88,0.23,28.99,20,4,0.0,0.0,0,
21.6.2026,13:41:14.359,4131,8872,31.7,2826,3264,46.4,2.8,6912,193,0.938,0.706,1.019,1.019,1.006,2521.7,2575.4,3219.2,2146.1,2146.1,99.8,120.2,156.4,73.2,125.5,45.4,170.0,103.9,243.7,43.4,120.2,4.3,5.1,2.8,5.5,1.1,6.3,2.7,9.1,1.5,9.1,4.3,5.3,6.9,3.1,5.5,1.9,7.4,4.3,11.4,1.9,5.3,25.3,25.8,32.2,21.5,21.5,1197.8,12.00,17,17,17,39,56,421,2,52.2,49.0,47.3,48.0,48.2,48.0,48.0,47.8,48.8,0.763,0.806,1.025,2.142,1.059,3.932,4.822,0.248,0.242,0.165,0.246,0.339,2.041,0.880,2.921,4.143,732.2,732.2,11.2,18.1,37.3,30.7,N„o,N„o,N„o,3200,40,82.0,100.0,N„o,N„o,42575,86456,0.3,0.7,1.0,0.091,0.129,78455,74179,47.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,34.4,73.3,5.3,4.7,4.6,4.6,34.3,61.5,5.4,4.7,4.6,4.6,29.11,187.15,13.58,13.57,216.86,216.86,1.20,27.91,28.88,0.23,28.99,20,4,0.0,0.0,0,
21.6.2026,13:41:16.364,4139,8863,31.8,2838,3252,46.6,2.8,6912,193,1.034,1.087,1.019,1.019,1.013,2395.7,2129.5,2129.5,3194.2,2129.5,99.8,550.0,193.1,119.5,360.2,104.2,1485.4,492.5,1327.7,317.5,550.0,16.6,7.7,4.5,10.9,3.5,43.5,14.8,37.9,9.8,43.5,16.6,25.8,8.9,5.4,17.0,4.8,70.5,22.9,62.5,14.1,25.8,24.0,21.3,21.3,32.0,21.3,1197.8,12.00,17,17,17,39,56,421,2,61.0,52.0,47.7,52.7,51.3,51.7,53.9,53.8,52.8,1.155,0.868,1.019,8.245,1.469,5.956,13.204,1.502,0.438,0.701,2.861,2.008,9.569,1.312,10.880,4.193,964.9,964.9,17.0,49.0,38.9,31.1,N„o,N„o,N„o,3200,44,82.0,100.0,N„o,N„o,42575,86456,0.5,0.1,0.7,0.210,0.069,78455,74179,47.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,26,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,34.4,73.3,5.3,4.7,4.6,4.6,34.3,61.5,5.4,4.7,4.6,4.6,29.11,187.15,13.58,13.57,216.86,216.86,1.20,27.91,28.88,0.23,28.99,20,4,0.0,0.0,0,
21.6.2026,13:41:18.371,4169,8833,32.0,2866,3224,47.0,2.8,6912,193,0.825,1.087,0.738,0.738,0.738,1691.9,2575.4,1397.5,1397.5,1397.5,99.8,482.8,987.0,122.4,339.7,104.8,990.6,704.7,302.7,310.1,482.8,14.3,29.4,3.6,10.8,2.3,29.8,20.1,9.3,9.2,29.8,14.3,22.5,46.8,5.5,15.7,4.3,46.6,32.8,13.7,14.2,22.5,16.9,25.8,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,59.1,53.2,48.6,52.5,54.3,50.4,54.3,51.0,53.4,1.102,0.898,1.013,7.570,1.658,7.802,12.615,1.435,2.059,0.432,2.292,0.956,8.633,1.527,10.160,4.283,997.7,997.7,22.3,46.6,45.4,31.7,N„o,N„o,N„o,3200,47,82.0,100.0,N„o,N„o,42575,86456,1.9,0.1,2.0,0.155,0.053,78455,74179,48.0,0.680,200.0,1200.0,199.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,142,26,8.0,143,0.0,7.850,17.544,100.0,0.000,52.7,34.4,73.3,5.3,4.7,4.6,4.6,34.3,61.5,5.4,4.7,4.6,4.6,29.11,187.15,13.58,13.57,216.86,216.86,1.20,27.91,28.88,0.23,28.99,20,4,0.0,0.0,0,
21.6.2026,13:41:20.374,4169,8833,32.0,2879,3212,47.2,2.8,6912,193,1.027,1.013,0.919,1.087,1.087,2290.3,1508.4,3393.9,2129.5,2129.5,99.8,394.6,64.9,22.5,2085.6,52.0,259.8,260.2,288.4,123.6,394.6,11.6,3.2,1.0,55.8,2.8,8.6,9.0,9.7,2.9,55.8,11.6,18.2,3.0,1.0,94.3,2.5,12.6,12.4,14.2,5.5,18.2,22.9,15.1,34.0,21.3,21.3,1197.8,12.00,17,17,17,39,56,421,2,57.8,50.7,48.6,51.0,49.3,54.4,50.3,50.1,51.0,1.032,0.814,1.031,5.238,1.147,5.560,9.118,0.957,0.104,2.580,0.638,0.506,6.066,0.962,7.029,4.337,753.9,753.9,15.9,34.0,44.5,32.1,N„o,N„o,N„o,3300,45,82.0,100.0,N„o,N„o,42575,86456,0.2,0.1,0.2,0.007,0.035,78455,74179,48.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,26,8.0,143,0.0,7.850,17.544,100.0,0.000,52.7,34.4,73.3,5.3,4.7,4.6,4.6,34.3,61.5,5.4,4.7,4.6,4.6,29.11,187.15,13.58,13.57,216.86,216.86,1.20,27.91,28.88,0.23,28.99,20,4,0.0,0.0,0,
