Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","Core 0 Rel√≥gio [MHz]","Core 1 Rel√≥gio [MHz]","Core 2 Rel√≥gio [MHz]","Core 3 Rel√≥gio (perf #1) [MHz]","Rel√≥gio de barramento [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","Core 0 T0 Rel√≥gio efetivo [MHz]","Core 0 T1 Rel√≥gio efetivo [MHz]","Core 1 T0 Rel√≥gio efetivo [MHz]","Core 1 T1 Rel√≥gio efetivo [MHz]","Core 2 T0 Rel√≥gio efetivo [MHz]","Core 2 T1 Rel√≥gio efetivo [MHz]","Core 3 T0 Rel√≥gio efetivo [MHz]","Core 3 T1 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","Core 0 T0 Uso [%]","Core 0 T1 Uso [%]","Core 1 T0 Uso [%]","Core 1 T1 Uso [%]","Core 2 T0 Uso [%]","Core 2 T1 Uso [%]","Core 3 T0 Uso [%]","Core 3 T1 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","Core 0 T0 Utiliza√ß√£o [%]","Core 0 T1 Utiliza√ß√£o [%]","Core 1 T0 Utiliza√ß√£o [%]","Core 1 T1 Utiliza√ß√£o [%]","Core 2 T0 Utiliza√ß√£o [%]","Core 2 T1 Utiliza√ß√£o [%]","Core 3 T0 Utiliza√ß√£o [%]","Core 3 T1 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","Core 0 Rela√ß√£o [x]","Core 1 Rela√ß√£o [x]","Core 2 Rela√ß√£o [x]","Core 3 Rela√ß√£o [x]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [¬∞C]","CPU SOC [¬∞C]","APU GFX [¬∞C]","Temperaturas centrais (avg) [¬∞C]","Core0 [¬∞C]","Core1 [¬∞C]","Core2 [¬∞C]","Core3 [¬∞C]","L3 Cache [¬∞C]","Tens√£o do n√∫cleo da CPU (SVI2 TFN) [V]","SoC Voltagem (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","Corrente do n√∫cleo da CPU (SVI2 TFN) [A]","Corrente do SoC (SVI2 TFN) [A]","CPU TDC [A]","Pot√™ncia total da CPU [W]","Pot√™ncia dos n√∫cleos (avg) [W]","Core 0 Pot√™ncia [W]","Core 1 Pot√™ncia [W]","Core 2 Pot√™ncia [W]","Core 3 Pot√™ncia [W]","CPU Pot√™ncia do n√∫cleo (SVI2 TFN) [W]","Pot√™ncia da SoC CPU (SVI2 TFN) [W]","Core+SoC Pot√™ncia (SVI2 TFN) [W]","APU STAPM [W]","Infinity Fabric Rel√≥gio (FCLK) [MHz]","Rel√≥gio do controlador de mem√≥ria (UCLK) [MHz]","Limite de CPU TDC [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Estrangulamento t√©rmico (HTC) [Yes/No]","Estrangulamento t√©rmico (PROCHOT CPU) [Yes/No]","Estrangulamento t√©rmico (PROCHOT EXT) [Yes/No]","CPU [RPM]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","GPU Core Voltage (VDDCR_GFX) [V]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","GPU SoC Rel√≥gio [MHz]","GPU VCN Rel√≥gio [MHz]","Utiliza√ß√£o de GPU [%]","Utiliza√ß√£o de D3D GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","GPU Video Decode 0 Uso [%]","GPU Computing (High Priority Compute) Uso [%]","GPU Computing (Compute 0) Uso [%]","GPU Computing (Compute 1) Uso [%]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Uso de mem√≥ria GPU [MB]","Taxa de quadros [FPS]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []",
21.6.2026,13:8:15.712,4144,8859,31.8,3445,2645,56.5,2.9,6912,197,1.037,1.000,1.050,1.050,1.050,2481.8,3119.4,2495.5,2156.1,2156.1,99.8,108.1,157.9,135.4,87.1,114.0,173.7,50.5,107.4,38.7,108.1,3.7,6.3,4.5,2.8,3.4,5.6,1.2,4.5,1.2,6.3,3.7,4.8,7.1,6.3,3.7,4.8,7.8,1.9,4.7,1.6,4.7,24.9,31.2,25.0,21.6,21.6,1197.8,12.00,17,17,17,39,56,421,2,52.8,52.0,50.4,50.5,50.5,50.2,50.9,50.3,51.4,0.802,0.834,0.912,2.492,1.126,2.345,5.274,0.205,0.261,0.188,0.208,0.162,2.250,0.971,3.221,7.375,778.1,778.1,6.7,19.6,32.8,54.6,N„o,N„o,N„o,4300,52,82.0,100.0,N„o,N„o,42546,86429,0.2,0.2,0.4,0.038,0.022,51098,45173,47.0,0.681,200.0,933.0,199.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144,24,8.0,144,0.0,7.850,17.544,100.0,0.000,52.7,9.4,28.8,2.1,2.0,1.9,1.9,9.4,28.6,2.1,2.0,1.9,1.9,105.92,478.01,34.66,33.21,516.25,516.25,0.54,105.39,105.74,0.19,92.70,19,3,0.0,0.0,0,
21.6.2026,13:8:17.705,4149,8854,31.9,3448,2643,56.6,2.9,6912,197,0.998,0.988,0.988,1.006,1.013,2992.1,3094.4,3169.3,3169.3,2535.4,99.8,396.4,359.4,301.8,610.2,437.0,632.7,271.6,365.9,192.5,396.4,13.5,13.1,10.4,19.7,14.3,21.4,8.8,13.5,6.8,21.4,13.5,18.3,16.4,14.0,28.4,20.3,29.4,12.4,16.8,8.7,18.3,30.0,31.0,31.8,31.8,25.4,1197.8,12.00,17,17,17,39,56,421,2,53.6,52.6,50.3,52.0,51.7,52.3,52.4,51.6,52.7,0.911,0.856,0.994,5.276,1.400,4.027,8.635,0.814,0.669,1.057,0.920,0.609,5.158,1.238,6.396,7.371,848.8,848.8,11.5,32.3,32.3,54.6,N„o,N„o,N„o,4200,51,82.0,100.0,N„o,N„o,42546,86429,4.1,0.0,4.2,2.711,0.109,51103,45173,50.0,0.681,200.0,933.0,199.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,142,24,8.0,143,0.0,7.850,17.544,100.0,0.000,52.7,17.3,64.8,2.8,2.6,2.6,2.6,17.3,60.4,2.8,2.6,2.6,2.6,57.66,362.83,15.44,15.36,383.98,383.98,1.02,56.64,57.47,0.19,80.28,19,3,0.0,0.0,0,
21.6.2026,13:8:19.724,4151,8851,31.9,3458,2632,56.7,2.9,6912,197,0.998,1.006,1.000,1.000,0.988,2320.8,2062.9,2062.9,3094.4,2062.9,99.8,278.5,334.7,129.3,474.6,191.5,573.2,138.4,174.2,212.0,278.5,9.3,12.1,4.5,15.6,5.5,17.7,4.7,6.7,7.6,17.7,9.3,12.7,15.3,5.8,22.3,8.1,26.3,6.2,7.9,9.9,12.7,23.3,20.7,20.7,31.0,20.7,1197.8,12.00,17,17,17,39,56,421,2,61.4,52.9,50.4,52.0,51.8,51.8,52.8,51.6,52.9,0.931,0.869,0.994,4.863,1.464,5.140,8.456,0.667,0.526,0.709,0.975,0.458,4.841,1.322,6.163,7.388,869.4,869.4,14.7,31.4,35.0,54.7,N„o,N„o,N„o,4100,50,82.0,100.0,N„o,N„o,42546,86429,0.1,1.9,2.0,0.128,1.425,51103,45176,50.0,0.681,200.0,933.0,199.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,141,24,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,26.8,76.0,2.5,2.0,1.9,1.9,26.8,60.4,2.5,2.0,1.9,1.9,37.27,400.88,13.15,12.53,517.17,517.17,0.94,36.32,37.06,0.21,42.12,19,3,0.0,0.0,0,
21.6.2026,13:8:21.706,4227,8775,32.5,3526,2564,57.8,2.9,6912,197,0.991,0.988,0.988,0.988,1.000,2839.9,2695.1,3094.4,3094.4,2475.5,99.8,701.3,790.7,518.0,948.8,722.7,774.3,563.1,800.5,492.0,701.3,23.2,27.7,16.9,30.2,23.5,26.8,18.5,27.8,14.6,30.2,23.2,32.5,37.2,23.7,44.5,34.0,36.1,25.9,37.5,20.7,32.4,28.4,27.0,31.0,31.0,24.8,1197.8,12.00,17,17,17,39,56,421,2,59.8,53.7,50.4,53.5,53.3,54.3,53.4,53.3,54.0,0.966,0.898,1.013,7.215,1.659,5.389,11.152,1.272,1.179,1.552,1.222,1.134,7.186,1.551,8.737,7.400,944.7,944.7,15.4,41.5,36.1,54.8,N„o,N„o,N„o,4200,51,82.0,100.0,N„o,N„o,42546,86429,2.5,0.7,3.2,0.942,0.441,51105,45177,50.0,0.681,200.0,1200.0,199.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,151,28,8.0,152,0.0,7.850,17.544,100.0,0.000,52.7,40.1,77.2,6.8,5.4,5.3,5.3,40.4,60.4,7.0,5.6,5.5,5.5,24.93,147.72,13.04,12.67,189.81,189.81,0.93,24.00,24.69,0.24,10.22,19,3,0.0,0.0,0,
21.6.2026,13:8:23.698,4188,8814,32.2,3488,2602,57.2,2.9,6912,197,1.005,1.006,1.006,0.981,1.025,2482.6,2112.9,2535.4,3169.3,2112.9,99.8,652.6,556.9,338.3,522.4,384.9,1195.7,1149.5,740.4,332.4,652.6,21.7,19.2,11.1,17.6,12.5,38.0,36.4,26.5,12.1,38.0,21.7,30.8,25.0,15.5,24.1,18.0,56.6,54.7,34.9,17.5,30.8,24.9,21.2,25.4,31.8,21.2,1197.8,12.00,17,17,17,39,56,421,2,58.9,54.3,50.9,54.4,54.2,53.9,55.5,53.9,54.6,0.955,0.901,1.137,7.209,1.664,7.398,11.144,1.251,0.893,0.921,2.036,1.153,7.089,1.554,8.643,7.442,984.9,984.9,21.1,41.3,41.3,55.1,N„o,N„o,N„o,4200,50,82.0,100.0,N„o,N„o,42546,86429,0.3,0.5,0.9,0.104,0.225,51105,45177,50.0,0.682,200.0,1200.0,199.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,141,24,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,30.1,82.1,5.1,4.7,4.6,4.6,30.0,60.3,5.1,4.7,4.6,4.6,33.27,194.99,12.33,12.11,216.67,216.67,1.24,32.03,32.99,0.27,30.67,19,3,3.2,0.7,0,
21.6.2026,13:8:25.705,4177,8825,32.1,3497,2594,57.4,2.9,6912,197,1.027,1.013,1.081,1.006,1.006,2552.3,3344.0,3693.3,1586.0,1586.0,99.8,184.5,248.4,110.1,183.0,98.2,259.7,294.0,174.0,108.7,184.5,5.0,9.5,3.1,6.1,2.9,7.4,7.9,2.9,0.0,9.5,5.0,8.4,11.3,4.8,7.9,4.2,12.3,14.1,7.9,4.9,8.4,25.6,33.5,37.0,15.9,15.9,1197.8,12.00,17,17,17,39,56,421,2,65.5,53.0,50.8,51.7,51.5,51.4,52.5,51.5,52.5,0.787,0.812,1.306,2.725,1.160,5.242,5.711,0.390,0.383,0.340,0.526,0.312,2.636,0.967,3.603,7.462,763.2,763.2,15.0,21.2,41.2,55.3,N„o,N„o,N„o,4300,51,82.0,100.0,N„o,N„o,42546,86429,0.2,0.4,0.6,0.025,0.056,51106,45177,50.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,24,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,30.1,82.1,5.1,4.7,4.6,4.6,30.0,60.3,5.1,4.7,4.6,4.6,33.27,194.99,12.33,12.11,216.67,216.67,1.24,32.03,32.99,0.27,30.67,19,3,0.0,0.0,0,
21.6.2026,13:8:27.697,4182,8820,32.1,3494,2597,57.3,2.9,6912,197,1.067,1.081,1.025,1.144,1.019,2433.7,2675.2,1486.2,3344.0,2229.3,99.8,507.7,349.5,323.7,134.5,63.1,2523.6,341.0,162.2,163.7,507.7,15.4,11.1,8.7,2.6,1.2,71.4,10.0,9.5,8.8,71.4,15.4,23.8,17.3,14.0,6.0,2.6,120.2,15.3,7.2,7.6,23.8,24.4,26.8,14.9,33.5,22.3,1197.8,12.00,17,17,17,39,56,421,2,64.4,55.6,50.9,55.6,56.7,52.2,60.7,53.0,55.6,1.179,0.869,1.019,8.038,1.439,5.832,13.247,1.509,1.028,0.332,4.084,0.593,9.640,1.282,10.922,7.476,952.7,952.7,16.7,49.2,41.1,55.4,N„o,N„o,N„o,4300,51,82.0,100.0,N„o,N„o,42546,86429,1.0,0.6,1.6,0.366,0.084,51106,45177,47.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,24,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,30.1,82.1,5.1,4.7,4.6,4.6,30.0,60.3,5.1,4.7,4.6,4.6,33.27,194.99,12.33,12.11,216.67,216.67,1.24,32.03,32.99,0.27,30.67,19,3,0.0,0.0,0,
21.6.2026,13:8:29.706,4215,8787,32.4,3525,2565,57.8,2.9,6912,197,1.000,0.981,1.006,1.006,1.006,2377.0,3169.3,2112.9,2112.9,2112.9,99.8,547.9,439.8,763.8,327.0,137.1,1078.2,540.6,649.3,447.4,547.9,17.1,13.8,22.7,12.2,5.2,32.2,15.8,20.6,14.5,32.2,17.1,25.4,19.6,35.2,15.3,5.9,50.9,25.4,30.4,20.9,25.4,23.8,31.8,21.2,21.2,21.2,1197.8,12.00,17,17,17,39,56,421,2,62.6,56.0,51.4,56.1,57.2,54.2,57.6,55.6,56.5,1.111,0.890,1.000,8.154,1.582,7.955,13.100,1.602,1.820,0.469,2.470,1.651,9.236,1.447,10.683,7.535,1006.0,1006.0,22.7,48.6,47.2,55.8,N„o,N„o,N„o,4400,52,82.0,100.0,N„o,N„o,42546,86429,0.7,0.2,0.9,0.273,0.024,51107,45177,51.0,0.680,711.0,1200.0,199.0,0.0,38.0,0.1,0.0,0.0,0.0,0.0,0.0,141,25,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6461.98,6461.98,6461.98,6461.98,6461.98,6461.98,1.23,6460.91,6461.78,0.20,6443.76,19,3,0.0,0.0,0,
21.6.2026,13:8:31.695,4216,8786,32.4,3525,2565,57.8,2.9,6912,197,1.019,1.013,1.013,1.038,1.013,2580.8,1497.3,3169.3,3393.9,2262.6,99.8,377.3,126.5,75.3,316.4,263.2,1791.0,93.0,156.0,196.8,377.3,10.6,3.7,1.2,9.2,7.0,46.8,3.7,5.8,7.4,46.8,10.6,16.6,4.6,3.3,14.1,11.3,78.3,4.4,7.1,9.5,16.6,25.9,15.0,31.8,34.0,22.7,1197.8,12.00,17,17,17,39,56,421,2,60.8,54.1,51.2,53.6,53.1,52.7,56.1,52.5,53.9,0.982,0.825,1.087,4.819,1.192,5.705,8.628,0.903,0.178,0.679,2.298,0.456,5.491,1.014,6.505,7.561,780.7,780.7,16.3,32.1,46.2,56.0,N„o,N„o,N„o,4400,51,82.0,100.0,N„o,N„o,42546,86429,0.2,0.6,0.8,0.024,0.019,51107,45177,51.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,25,8.0,142,0.0,7.850,17.544,100.0,0.000,52.7,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6461.98,6461.98,6461.98,6461.98,6461.98,6461.98,1.23,6460.91,6461.78,0.20,6443.76,19,3,0.0,0.0,0,
21.6.2026,13:8:33.696,4246,8757,32.6,3560,2530,58.4,2.9,6912,197,1.008,1.013,1.000,1.000,1.019,1961.7,1508.4,2112.9,2112.9,2112.9,99.8,363.4,188.5,153.8,1335.8,160.6,320.2,133.9,401.9,212.2,363.4,12.8,7.7,6.9,40.1,4.6,20.0,4.1,12.9,5.9,40.1,12.8,18.5,9.9,6.9,63.6,7.5,28.4,5.7,17.1,8.9,18.5,19.7,15.1,21.2,21.2,21.2,1197.8,12.00,17,17,17,39,56,421,2,58.8,54.1,51.3,54.0,52.9,55.7,53.6,53.9,54.4,0.987,0.884,1.087,5.517,1.484,6.213,9.483,0.844,0.376,1.681,0.579,0.740,5.797,1.377,7.175,7.589,886.3,886.3,17.8,35.1,46.3,56.2,N„o,N„o,N„o,4500,50,82.0,100.0,N„o,N„o,42546,86429,0.5,0.3,0.8,0.386,0.077,51108,45178,47.0,0.680,200.0,933.0,199.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,148,25,8.0,148,0.0,7.850,17.544,100.0,0.000,52.7,60.0,62.3,57.4,57.3,57.3,57.3,60.1,60.4,59.9,59.9,59.9,59.9,16.66,17.53,16.06,16.03,17.58,17.58,1.56,15.10,16.47,0.19,0.25,19,3,0.0,0.0,0,
