Date,Time,"Mem√≥ria virtual comprometida [MB]","Mem√≥ria virtual dispon√≠vel [MB]","Carga da mem√≥ria virtual [%]","Mem√≥ria f√≠sica utilizada [MB]","Mem√≥ria f√≠sica dispon√≠vel [MB]","Carga da mem√≥ria f√≠sica [%]","Utiliza√ß√£o do arquivo de pagina√ß√£o [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Rel√≥gios n√∫cleo (avg) [MHz]","Core 0 Rel√≥gio [MHz]","Core 1 Rel√≥gio [MHz]","Core 2 Rel√≥gio [MHz]","Core 3 Rel√≥gio (perf #1) [MHz]","Rel√≥gio de barramento [MHz]","Rel√≥gios efetivos n√∫cleo (avg) [MHz]","Core 0 T0 Rel√≥gio efetivo [MHz]","Core 0 T1 Rel√≥gio efetivo [MHz]","Core 1 T0 Rel√≥gio efetivo [MHz]","Core 1 T1 Rel√≥gio efetivo [MHz]","Core 2 T0 Rel√≥gio efetivo [MHz]","Core 2 T1 Rel√≥gio efetivo [MHz]","Core 3 T0 Rel√≥gio efetivo [MHz]","Core 3 T1 Rel√≥gio efetivo [MHz]","Rel√≥gio efetivo m√©dio [MHz]","Uso do n√∫cleo (avg) [%]","Core 0 T0 Uso [%]","Core 0 T1 Uso [%]","Core 1 T0 Uso [%]","Core 1 T1 Uso [%]","Core 2 T0 Uso [%]","Core 2 T1 Uso [%]","Core 3 T0 Uso [%]","Core 3 T1 Uso [%]","Uso m√°ximo de CPU / thread [%]","Uso total da CPU [%]","Utiliza√ß√£o do n√∫cleo (avg) [%]","Core 0 T0 Utiliza√ß√£o [%]","Core 0 T1 Utiliza√ß√£o [%]","Core 1 T0 Utiliza√ß√£o [%]","Core 1 T1 Utiliza√ß√£o [%]","Core 2 T0 Utiliza√ß√£o [%]","Core 2 T1 Utiliza√ß√£o [%]","Core 3 T0 Utiliza√ß√£o [%]","Core 3 T1 Utiliza√ß√£o [%]","Utiliza√ß√£o total da CPU [%]","Rela√ß√£o do rel√≥gio do n√∫cleo (avg) [x]","Core 0 Rela√ß√£o [x]","Core 1 Rela√ß√£o [x]","Core 2 Rela√ß√£o [x]","Core 3 Rela√ß√£o [x]","Rel√≥gio da mem√≥ria [MHz]","Rela√ß√£o do rel√≥gio da mem√≥ria [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [¬∞C]","CPU SOC [¬∞C]","APU GFX [¬∞C]","Temperaturas centrais (avg) [¬∞C]","Core0 [¬∞C]","Core1 [¬∞C]","Core2 [¬∞C]","Core3 [¬∞C]","L3 Cache [¬∞C]","Tens√£o do n√∫cleo da CPU (SVI2 TFN) [V]","SoC Voltagem (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","Corrente do n√∫cleo da CPU (SVI2 TFN) [A]","Corrente do SoC (SVI2 TFN) [A]","CPU TDC [A]","Pot√™ncia total da CPU [W]","Pot√™ncia dos n√∫cleos (avg) [W]","Core 0 Pot√™ncia [W]","Core 1 Pot√™ncia [W]","Core 2 Pot√™ncia [W]","Core 3 Pot√™ncia [W]","CPU Pot√™ncia do n√∫cleo (SVI2 TFN) [W]","Pot√™ncia da SoC CPU (SVI2 TFN) [W]","Core+SoC Pot√™ncia (SVI2 TFN) [W]","APU STAPM [W]","Infinity Fabric Rel√≥gio (FCLK) [MHz]","Rel√≥gio do controlador de mem√≥ria (UCLK) [MHz]","Limite de CPU TDC [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Estrangulamento t√©rmico (HTC) [Yes/No]","Estrangulamento t√©rmico (PROCHOT CPU) [Yes/No]","Estrangulamento t√©rmico (PROCHOT EXT) [Yes/No]","CPU [RPM]","Temperatura do disco [¬∞C]","Vida restante do disco [%]","Reserva dispon√≠vel do disco [%]","Falha de disco [Yes/No]","Aviso de disco [Yes/No]","Total de grava√ß√µes de host [GB]","Total de leituras de host [GB]","Atividade de leitura [%]","Atividade de grava√ß√£o [%]","Atividade total [%]","Taxa de leituras [MB/s]","Taxa de grava√ß√µes [MB/s]","Leia total [MB]","Gravar total [MB]","Temperatura GPU [¬∞C]","GPU Core Voltage (VDDCR_GFX) [V]","GPU Clock [MHz]","Rel√≥gio de mem√≥ria GPU [MHz]","GPU SoC Rel√≥gio [MHz]","GPU VCN Rel√≥gio [MHz]","Utiliza√ß√£o de GPU [%]","Utiliza√ß√£o de D3D GPU [%]","Utiliza√ß√µes de D3D GPU (avg) [%]","GPU Video Decode 0 Uso [%]","GPU Computing (High Priority Compute) Uso [%]","GPU Computing (Compute 0) Uso [%]","GPU Computing (Compute 1) Uso [%]","Mem√≥ria dedicada D3D GPU [MB]","Mem√≥ria din√¢mica D3D GPU [MB]","Velocidade do link PCIe [GT/s]","Uso de mem√≥ria GPU [MB]","Taxa de quadros [FPS]","Voltagem da bateria [V]","Capacidade restante [Wh]","N√≠vel de carga [%]","Taxa de carga [W]","N√≠vel de desgaste [%]","Taxa de quadros Presented (avg) [FPS]","Taxa de quadros Presented (99%) [FPS]","Taxa de quadros Presented (1%) [FPS]","Taxa de quadros Presented (0.1%) [FPS]","Taxa de quadros Presented (1% low) [FPS]","Taxa de quadros Presented (0.1% low) [FPS]","Taxa de quadros Displayed (avg) [FPS]","Taxa de quadros Displayed (99%) [FPS]","Taxa de quadros Displayed (1%) [FPS]","Taxa de quadros Displayed (0.1%) [FPS]","Taxa de quadros Displayed (1% low) [FPS]","Taxa de quadros Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total download [MB]","Total upload [MB]","Taxa de download atual [KB/s]","Taxa de upload atual [KB/s]","Total de erros []",
21.6.2026,19:29:15.624,4107,8895,31.5,2889,3201,47.4,3.8,6912,265,1.008,1.050,1.000,1.000,0.981,2672.7,3144.3,2515.5,2515.5,2515.5,99.8,116.3,267.3,122.2,110.5,52.0,171.5,32.8,98.5,75.5,116.3,4.0,9.8,2.9,3.7,1.9,6.3,0.3,3.0,4.0,9.8,4.0,5.2,12.4,5.4,4.9,2.4,7.4,1.4,4.2,3.4,5.2,26.8,31.5,25.2,25.2,25.2,1197.8,12.00,17,17,17,39,56,421,2,46.8,45.9,44.0,44.7,44.8,44.6,45.0,44.4,45.6,0.800,0.836,1.013,2.610,1.092,2.153,5.258,0.234,0.348,0.154,0.234,0.201,2.380,0.955,3.335,2.762,794.4,794.4,6.2,19.7,26.5,20.5,N„o,N„o,N„o,2300,40,82.0,100.0,N„o,N„o,42578,86461,0.0,0.0,0.0,0.000,0.000,84614,76759,44.0,0.681,200.0,1067.0,628.0,0.0,17.0,3.4,0.0,0.0,0.0,0.0,0.0,146,26,8.0,149,0.0,7.850,17.544,100.0,0.000,52.7,13.6,61.4,2.2,2.0,1.9,1.9,13.5,60.2,2.2,2.0,1.9,1.9,73.68,447.02,16.28,16.27,513.97,513.97,0.51,73.17,73.50,0.19,38.88,365,17,0.0,0.0,0,
21.6.2026,19:29:17.450,4119,8883,31.6,2895,3196,47.5,3.8,6912,265,1.000,1.000,1.006,0.994,1.000,2620.3,2096.2,3144.3,3144.3,2096.2,99.8,400.6,506.7,247.9,554.2,226.5,710.8,293.5,506.4,158.6,400.6,13.9,18.2,9.2,18.7,8.3,23.5,10.1,17.6,6.0,23.5,13.9,18.6,23.3,11.3,25.9,10.5,33.0,13.6,23.7,7.2,18.6,26.2,21.0,31.5,31.5,21.0,1197.8,12.00,17,17,17,39,56,421,2,47.9,46.8,44.2,46.5,46.6,46.4,47.0,46.1,47.2,0.900,0.849,1.006,5.166,1.358,3.986,8.542,0.818,0.737,0.807,0.990,0.740,5.050,1.196,6.246,2.803,833.8,833.8,11.4,31.7,28.1,20.8,N„o,N„o,N„o,2300,40,82.0,100.0,N„o,N„o,42578,86461,0.2,0.7,0.9,0.024,1.333,84614,76761,44.0,0.681,200.0,1067.0,628.0,0.0,17.0,3.4,0.0,0.0,0.0,0.0,0.0,146,26,8.0,149,0.0,7.850,17.544,100.0,0.000,52.7,19.4,67.5,2.5,2.4,2.4,2.4,19.4,60.2,2.5,2.4,2.4,2.4,51.48,395.39,14.84,14.82,416.02,416.02,0.66,50.82,51.26,0.22,68.34,365,17,0.0,0.0,0,
21.6.2026,19:29:19.453,4115,8887,31.6,2894,3196,47.5,3.8,6912,265,0.756,0.756,0.756,0.756,0.756,1366.3,1272.7,1397.5,1397.5,1397.5,99.8,184.3,250.2,129.1,275.8,204.2,392.1,40.1,106.9,76.5,184.3,6.2,8.8,3.5,9.2,7.2,13.1,1.1,3.7,2.8,13.1,6.2,8.5,11.0,5.9,12.9,9.6,18.8,1.7,4.8,3.4,8.5,13.7,12.8,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,48.0,46.7,44.5,46.1,46.3,46.1,46.5,45.6,46.9,0.932,0.849,1.038,4.257,1.280,4.822,7.455,0.420,0.412,0.487,0.551,0.230,4.042,1.128,5.170,2.860,843.3,843.3,13.8,27.6,31.2,21.2,N„o,N„o,N„o,2300,40,82.0,100.0,N„o,N„o,42578,86461,0.0,1.1,1.1,0.000,0.376,84614,76762,44.0,0.681,200.0,933.0,328.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,144,26,8.0,149,0.0,7.850,17.544,100.0,0.000,52.7,21.2,62.6,4.2,4.0,4.0,4.0,21.2,60.3,4.2,4.0,4.0,4.0,47.14,238.42,16.00,16.00,249.74,249.74,0.88,46.26,46.95,0.19,54.81,365,17,0.0,0.0,0,
21.6.2026,19:29:21.453,4117,8886,31.6,2894,3196,47.5,3.8,6912,265,1.045,1.038,1.106,1.019,1.019,2311.4,1519.5,2575.4,2575.4,2575.4,99.8,212.3,359.8,180.2,152.5,132.3,207.6,47.2,472.9,145.7,212.3,6.9,12.5,6.2,5.6,3.6,7.7,1.0,13.6,5.0,13.6,6.9,9.7,16.4,8.2,6.7,6.0,9.5,2.1,21.9,6.4,9.7,23.2,15.2,25.8,25.8,25.8,1197.8,12.00,17,17,17,39,56,421,2,54.6,47.1,44.6,46.4,46.4,46.2,46.3,46.7,47.1,0.922,0.848,1.087,4.017,1.274,4.136,7.302,0.486,0.506,0.267,0.302,0.866,3.983,1.118,5.102,2.905,826.4,826.4,11.8,27.2,31.7,21.5,N„o,N„o,N„o,2300,40,82.0,100.0,N„o,N„o,42578,86461,0.0,1.0,1.0,0.000,0.073,84614,76762,44.0,0.682,200.0,933.0,238.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,147,26,8.0,152,0.0,7.850,17.544,100.0,0.000,52.7,16.9,72.6,1.6,1.3,1.3,1.3,16.9,60.6,1.6,1.3,1.3,1.3,59.16,641.79,13.77,13.51,766.39,766.39,0.71,58.46,58.97,0.20,85.81,365,17,0.0,0.0,0,
21.6.2026,19:29:23.448,4191,8812,32.2,2961,3129,48.6,3.8,6912,265,0.975,0.900,1.000,1.000,1.000,2406.5,2079.6,2515.5,2515.5,2515.5,99.8,603.9,622.3,447.0,775.8,564.7,768.9,478.0,701.9,472.3,603.9,20.5,21.1,15.2,25.0,20.7,26.2,15.8,23.9,15.9,26.2,20.5,28.2,28.8,20.8,36.4,26.4,36.1,22.2,32.5,22.0,28.2,24.1,20.8,25.2,25.2,25.2,1197.8,12.00,17,17,17,39,56,421,2,53.1,48.6,45.3,48.8,48.7,49.7,48.6,48.3,49.2,0.973,0.915,0.994,6.976,1.666,5.762,10.983,1.221,1.086,1.376,1.270,1.154,7.027,1.580,8.607,2.964,961.2,961.2,16.5,40.8,34.5,22.0,N„o,N„o,N„o,2400,40,82.0,100.0,N„o,N„o,42578,86461,0.4,0.8,1.2,0.257,0.211,84615,76762,45.0,0.681,200.0,933.0,211.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,158,33,8.0,162,0.0,7.850,17.544,100.0,0.000,52.7,7.8,61.2,1.6,1.6,1.6,1.6,7.8,60.1,1.6,1.5,1.5,1.5,128.53,615.91,16.33,16.31,644.53,644.53,1.76,126.64,128.31,0.22,137.44,365,17,0.0,0.0,0,
21.6.2026,19:29:25.446,4147,8855,31.8,2911,3179,47.7,3.8,6912,265,1.009,1.006,1.019,0.994,1.019,2395.7,2129.5,2129.5,3194.2,2129.5,99.8,310.5,419.0,339.0,271.4,212.4,330.4,343.6,459.0,109.0,310.5,10.2,14.1,10.6,7.8,7.5,11.8,10.9,16.5,2.2,16.5,10.2,14.3,18.7,15.7,12.6,9.6,15.2,15.8,21.5,4.9,14.2,24.0,21.3,21.3,32.0,21.3,1197.8,12.00,17,17,17,39,56,421,2,51.1,48.0,45.7,47.4,47.9,47.3,47.6,47.0,48.2,0.911,0.860,1.025,4.669,1.360,5.038,8.007,0.638,0.755,0.455,0.747,0.595,4.534,1.209,5.743,3.027,866.8,866.8,14.4,29.8,36.4,22.4,N„o,N„o,N„o,2500,40,82.0,100.0,N„o,N„o,42578,86461,0.0,1.1,1.1,0.000,0.146,84615,76763,46.0,0.681,200.0,933.0,203.0,0.0,82.0,1.1,0.0,0.0,0.0,0.0,0.0,147,26,8.0,152,0.0,7.850,17.544,100.0,0.000,52.7,20.8,69.0,3.0,2.9,2.9,2.9,20.8,60.4,3.0,2.9,2.9,2.9,47.98,329.02,14.52,14.39,350.47,350.47,1.13,46.84,47.75,0.23,20.30,365,17,0.0,0.0,0,
21.6.2026,19:29:27.437,4139,8864,31.8,2912,3178,47.8,3.8,6912,265,0.738,0.738,0.738,0.738,0.738,1397.5,1397.5,1397.5,1397.5,1397.5,99.8,186.3,264.1,120.5,32.9,17.9,567.8,185.2,124.1,178.0,186.3,5.8,9.4,2.1,1.1,0.7,15.9,6.7,3.7,7.1,15.9,5.8,8.5,11.8,4.9,1.3,0.8,27.0,8.8,5.2,8.3,8.5,14.0,14.0,14.0,14.0,14.0,1197.8,12.00,17,17,17,39,56,421,2,49.5,48.1,45.9,47.2,47.6,46.7,47.9,46.8,48.1,0.833,0.842,1.288,2.945,1.165,4.314,6.191,0.425,0.484,0.077,0.776,0.365,2.994,1.028,4.022,3.075,793.6,793.6,12.3,22.8,35.9,22.8,N„o,N„o,N„o,2700,40,82.0,100.0,N„o,N„o,42578,86461,0.0,0.5,0.5,0.000,0.074,84615,76763,45.0,0.681,200.0,933.0,200.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,147,26,8.0,152,0.0,7.850,17.544,100.0,0.000,52.7,20.8,69.0,3.0,2.9,2.9,2.9,20.8,60.4,3.0,2.9,2.9,2.9,47.98,329.02,14.52,14.39,350.47,350.47,1.13,46.84,47.75,0.23,20.30,365,17,0.0,0.0,0,
21.6.2026,19:29:29.449,4149,8853,31.9,2926,3165,48.0,3.8,6912,265,1.170,1.206,1.238,1.031,1.206,2424.8,2245.9,3194.2,2129.5,2129.5,99.8,447.9,349.2,230.2,1474.1,324.9,162.2,635.4,308.1,98.7,447.9,13.4,9.5,6.7,43.5,9.5,7.6,17.6,8.9,3.7,43.5,13.4,20.9,15.4,10.2,70.1,15.2,7.5,30.0,14.4,4.4,20.9,24.3,22.5,32.0,21.3,21.3,1197.8,12.00,17,17,17,39,56,421,2,58.4,49.4,46.1,50.2,49.1,52.9,49.7,49.0,50.6,1.113,0.856,1.087,7.151,1.310,5.117,11.802,1.333,0.669,2.879,1.037,0.744,8.438,1.148,9.586,3.126,901.6,901.6,14.6,44.0,36.4,23.2,N„o,N„o,N„o,2800,40,82.0,100.0,N„o,N„o,42578,86461,0.0,1.2,1.2,0.000,0.117,84615,76763,46.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,26,8.0,152,0.0,7.850,17.544,100.0,0.000,52.7,20.8,69.0,3.0,2.9,2.9,2.9,20.8,60.4,3.0,2.9,2.9,2.9,47.98,329.02,14.52,14.39,350.47,350.47,1.13,46.84,47.75,0.23,20.30,365,17,0.0,0.0,0,
21.6.2026,19:29:31.459,4179,8823,32.1,2954,3136,48.5,3.8,6912,265,1.019,1.019,1.019,1.019,1.019,2240.4,1508.4,2129.5,2129.5,3194.2,99.8,488.5,528.5,682.0,802.7,317.8,363.6,358.7,460.3,394.6,488.5,15.2,17.2,22.3,23.7,9.5,11.3,10.7,14.4,12.3,23.7,15.2,23.0,25.0,32.3,38.1,14.9,17.1,17.0,21.3,18.4,23.0,22.4,15.1,21.3,21.3,32.0,1197.8,12.00,17,17,17,39,56,421,2,57.1,51.0,46.9,51.2,51.1,52.2,50.5,50.8,51.6,1.119,0.929,1.013,7.681,1.619,7.449,12.593,1.408,1.276,1.784,1.215,1.358,8.728,1.540,10.269,3.222,1047.2,1047.2,21.3,46.8,43.1,23.9,N„o,N„o,N„o,2800,40,82.0,100.0,N„o,N„o,42578,86461,0.3,0.7,0.9,0.144,0.061,84615,76763,46.0,0.680,200.0,933.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,26,8.0,152,0.0,7.850,17.544,100.0,0.000,52.7,20.8,69.0,3.0,2.9,2.9,2.9,20.8,60.4,3.0,2.9,2.9,2.9,47.98,329.02,14.52,14.39,350.47,350.47,1.13,46.84,47.75,0.23,20.30,365,17,0.0,0.0,0,
21.6.2026,19:29:33.448,4183,8819,32.1,2963,3127,48.6,3.8,6912,265,1.033,1.019,1.019,1.000,1.094,2631.4,1508.4,2129.5,3194.2,3693.3,99.8,369.2,143.6,48.1,730.6,218.0,133.8,619.6,437.0,623.0,369.2,10.0,6.2,0.0,21.4,6.0,4.2,11.6,9.9,21.1,21.4,10.0,15.4,6.7,2.3,34.5,10.0,6.0,17.0,13.2,33.1,15.4,26.4,15.1,21.3,32.0,37.0,1197.8,12.00,17,17,17,39,56,421,2,55.1,49.6,47.1,49.4,48.3,51.0,48.5,49.8,49.7,0.943,0.834,1.163,4.408,1.145,5.386,8.010,0.797,0.203,1.276,0.495,1.214,4.902,0.996,5.898,3.287,770.3,770.3,15.4,29.7,43.0,24.4,N„o,N„o,N„o,2800,41,82.0,100.0,N„o,N„o,42578,86461,0.0,0.8,0.8,0.000,0.042,84615,76763,46.0,0.680,200.0,933.0,199.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,148,26,8.0,152,0.0,7.850,17.544,100.0,0.000,52.7,20.8,69.0,3.0,2.9,2.9,2.9,20.8,60.4,3.0,2.9,2.9,2.9,47.98,329.02,14.52,14.39,350.47,350.47,1.13,46.84,47.75,0.23,20.30,365,17,0.0,0.0,0,
